recall_id,clause_id,clause_text,rephrased_text
609101a8a29bc713a6bcdbba,2,she was act lady,who performed the role of an actress
609101a8a29bc713a6bcdbba,3,she had around 20 cats.,and she owned approximately 20 felines.
609101a8a29bc713a6bcdbba,4,She was living with a girl,Her living companion was a young female
609101a8a29bc713a6bcdbba,5,who kind of a tomboy,who was somewhat of a tomboy
609101a8a29bc713a6bcdbba,6,she wanted to be my friend.,and she expressed a desire to become my companion.
609101a8a29bc713a6bcdbba,7,she wanted to run away,Her wish was to escape
609101a8a29bc713a6bcdbba,8,because she was not happy.,stemming from her dissatisfaction.
609101a8a29bc713a6bcdbba,9,She was missing,Her whereabouts became unknown
609101a8a29bc713a6bcdbba,10,the police were called,prompting the involvement of law enforcement
609101a8a29bc713a6bcdbba,11,everyone was looking for,with everyone searching for her
609101a8a29bc713a6bcdbba,12,but she did not run away,yet she hadn't actually fled
609101a8a29bc713a6bcdbba,13,she was sitting at the tree house,"instead, she was perched in the treehouse"
609101a8a29bc713a6bcdbba,14,on branch of the tree,on a limb of the tree
609101a8a29bc713a6bcdbba,15,holding a comic book.,clutching a graphic novel.
609101a8a29bc713a6bcdbba,16,The police told me to be careful around the the old lady,Law enforcement cautioned me to stay vigilant around the elderly woman
609101a8a29bc713a6bcdbba,17,because she never forgets.,owing to her retentive memory.
60a2f63edb72812b711ba128,1,"Mrs baker, a cat lady had a son","Mrs. Baker, known for her fondness of cats, had a son"
60a2f63edb72812b711ba128,2,who fancied the narrator.,who took a liking to the storyteller.
60a2f63edb72812b711ba128,3,"Ms baker had given a home to, or adopted over 20 cats.","Ms. Baker had welcomed into her home, or taken in, more than 20 felines."
60a2f63edb72812b711ba128,4,She was a tomboy,She preferred the company of boys
60a2f63edb72812b711ba128,5,so did not take a liking to him.,thus she did not reciprocate his feelings.
60a2f63edb72812b711ba128,6,He was said to be charming at first,"Initially, he was thought to be quite charismatic"
60a2f63edb72812b711ba128,7,but he had extremely poor manners.,yet his etiquette was notably lacking.
60a2f63edb72812b711ba128,8,"One day, he left a note saying that he was running away","Eventually, he departed, leaving behind a message stating his intention to escape"
60a2f63edb72812b711ba128,9,because his mother would not stop nagging him about the narrator.,on account of his mother's incessant complaints regarding his interest in the narrator.
60a2f63edb72812b711ba128,10,She was in her treehouse,The narrator was in her arboreal hideaway
60a2f63edb72812b711ba128,11,when Mrs Baker came through with her cat in hand.,"when Mrs. Baker approached, clutching her pet cat."
60a2f63edb72812b711ba128,12,She was upset,She appeared distressed
60a2f63edb72812b711ba128,13,and the narrator advised that they should go to the police and look for him.,and the storyteller suggested they should notify the authorities and search for him.
60a2f63edb72812b711ba128,14,"After the search, they found him back on top of the treehouse reading a comic.","Following their efforts, they discovered him atop the treehouse, engrossed in a graphic novel."
60a2f63edb72812b711ba128,15,This momentarily resolved the matter,This temporarily settled the issue
60a2f63edb72812b711ba128,16,but the sherriff called the narrator to warn her about the fact that Mrs Baker does not forget anything easily.,"however, the local law enforcement officer contacted the storyteller to caution her about Mrs. Baker's tendency to hold grudges."
60a2f63edb72812b711ba128,17,He advised that the narrator laid low,He recommended that the storyteller keep a low profile
60a2f63edb72812b711ba128,18,and so the narrator did just that,which is precisely what the storyteller proceeded to do
60a2f63edb72812b711ba128,19,and Mrs Baker also laid low as a result.,leading to Mrs. Baker also becoming less conspicuous in turn.
60a65fa78c5f119da5e887e6,1,"In the neighbourhood that I grew up in,","Within the community where I was raised,"
60a65fa78c5f119da5e887e6,2,there was an old lady called Mrs Baker.,lived an elderly woman known as Mrs Baker.
60a65fa78c5f119da5e887e6,3,She had or gave homes to about 20 cats.,She provided shelter to roughly 20 felines.
60a65fa78c5f119da5e887e6,4,"She had a grandson who tried to befriend me,","Her grandson made efforts to become my friend,"
60a65fa78c5f119da5e887e6,5,back then I was a tomboy.,"at that time, I was quite the tomboy."
60a65fa78c5f119da5e887e6,6,"Though he was nice to look at,","Although he was pleasant to the eyes,"
60a65fa78c5f119da5e887e6,7,he had poor manners.,his etiquette left much to be desired.
60a65fa78c5f119da5e887e6,8,Mrs Baker wanted us to be friends.,Mrs Baker was keen on us forming a friendship.
60a65fa78c5f119da5e887e6,9,"One day she came looking for me holding a toby cat,","On a certain occasion, she approached me with a tabby cat in her arms,"
60a65fa78c5f119da5e887e6,10,she thought her grandson had run away.,convinced that her grandson had disappeared.
60a65fa78c5f119da5e887e6,11,I told her I would help her look for him before calling the police.,I assured her I'd assist in the search before we alerted the authorities.
60a65fa78c5f119da5e887e6,12,We went towards the old mill and saw his baseball cap.,"Heading towards the dilapidated mill, we spotted his baseball hat."
60a65fa78c5f119da5e887e6,13,We found him sitting in the old treehouse reading a comic.,"We discovered him perched in the ancient tree fort, engrossed in a comic book."
60a65fa78c5f119da5e887e6,14,"The sheriff came to see me later that day and told me to keep my distance from Mrs Baker,","Later that same day, the local law enforcement officer visited me, advising me to steer clear of Mrs Baker,"
60a65fa78c5f119da5e887e6,15,which was the second time.,marking the second such warning.
60a65fa78c5f119da5e887e6,16,So I did.,And so I complied.
60aac2137954982efe1026c0,1,There was an old lady,An elderly woman resided nearby
60aac2137954982efe1026c0,2,who kept a lot of cats in the neighborhood.,who maintained a large collection of felines in the vicinity.
60aac2137954982efe1026c0,3,She had a grandson.,She possessed a young grandson.
60aac2137954982efe1026c0,4,The grandson wanted to befriend the author,This grandson was keen to form a friendship with the narrator
60aac2137954982efe1026c0,5,because they were a tomboy;,owing to their tomboyish nature;
60aac2137954982efe1026c0,6,"however, the author never thought about it","yet, the narrator had never considered it"
60aac2137954982efe1026c0,7,because he had bad manners.,on account of his poor etiquette.
60aac2137954982efe1026c0,8,One day the boy decided to run away,"Eventually, the lad made up his mind to elope"
60aac2137954982efe1026c0,9,because of the author.,motivated by the narrator.
60aac2137954982efe1026c0,10,The old lady came to the authors treehouse,The aged woman approached the narrator's treehouse
60aac2137954982efe1026c0,11,with a tabby cat,carrying along a striped cat
60aac2137954982efe1026c0,12,and they decided to look for him.,and together they set out to search for him.
60aac2137954982efe1026c0,13,They managed to find the boys cap,They succeeded in locating the boy's hat
60aac2137954982efe1026c0,14,but didn't find him,but the boy himself remained undiscovered
60aac2137954982efe1026c0,15,and returned.,and they went back.
60aac2137954982efe1026c0,16,"When they returned, they found the boy in the treehouse club.","Upon their return, they stumbled upon the boy inside the treehouse clubhouse."
60aac2137954982efe1026c0,17,The sheriff (Dawson) warned the author,Sheriff Dawson cautioned the narrator
60aac2137954982efe1026c0,18,that the old lady didn't easily forget things,that the elderly woman had a long memory for things
60aac2137954982efe1026c0,19,once they are stuck in her head.,once they lodged in her mind.
60abb40fe8824c6f9007faeb,1,"In the neighborhood I grew up in,","Within the community of my childhood,"
60abb40fe8824c6f9007faeb,2,Mrs. Baker was the resident lady.,Mrs. Baker was known as the local matriarch.
60abb40fe8824c6f9007faeb,3,She had adopted at least two kids,She had taken in no fewer than two children
60abb40fe8824c6f9007faeb,4,or she gave them a home.,or provided them with shelter.
60abb40fe8824c6f9007faeb,5,She had a young grandson,A young grandson was in her care
60abb40fe8824c6f9007faeb,6,and back then I was a tomboy.,while I myself was quite the tomboy at the time.
60abb40fe8824c6f9007faeb,7,The grandson was trying to befriend me.,Her grandson made efforts to become my friend.
60abb40fe8824c6f9007faeb,8,I did not catch on him,I remained oblivious to his advances
60abb40fe8824c6f9007faeb,9,because he was charming.,despite his endearing nature.
60ac8e56161951beab26e5ea,1,Mrs Baker was the local cat lady,Mrs. Baker was known as the neighborhood's cat enthusiast
60ac8e56161951beab26e5ea,2,who had a grandson,possessing a grandson
60ac8e56161951beab26e5ea,3,who wanted to play with the narrator.,who desired to engage in play with the storyteller.
60ac8e56161951beab26e5ea,4,The grandson went missing,The young boy disappeared
60ac8e56161951beab26e5ea,5,and he left a note.,leaving behind a written message.
60ac8e56161951beab26e5ea,6,Mrs Baker accused the narrator,Mrs. Baker pointed fingers at the storyteller
60ac8e56161951beab26e5ea,7,and they went searching for him,prompting them to initiate a search
60ac8e56161951beab26e5ea,8,only to find him in the treehouse.,eventually discovering him in the wooden fort among the branches.
60ac8e56161951beab26e5ea,9,The sheriff told the narrator to watch out,The local lawman cautioned the storyteller to remain vigilant
60ac8e56161951beab26e5ea,10,because Mrs Baker never forgets.,since Mrs. Baker has a reputation for holding grudges.
60b2827157e043215e6f997e,1,In the neighborhood I stayed in,"Within the area where I resided,"
60b2827157e043215e6f997e,2,my nextdoor Mrs. Dawson had just bought a cat,"the woman living next to me, Mrs. Dawson, had recently acquired a feline companion,"
60b2827157e043215e6f997e,3,but she owns 20 cats,"yet she is the caretaker of 20 felines,"
60b2827157e043215e6f997e,4,I was a tomboy,"I grew up as a tomboy,"
60b2827157e043215e6f997e,5,and she lived with this charming lad,"and she cohabited with a delightful young man,"
60b2827157e043215e6f997e,6,who wanted to run away,"who harbored desires of escaping,"
60b2827157e043215e6f997e,7,because she was a nagging lady,"owing to her tendency to constantly scold,"
60b2827157e043215e6f997e,8,Mrs. Dawson came to me,"Mrs. Dawson approached me one day,"
60b2827157e043215e6f997e,9,to say he ran away,"to inform me that he had taken off,"
60b2827157e043215e6f997e,10,and found his baseball cap by the mill,"and discovered his baseball hat near the mill,"
60b2827157e043215e6f997e,11,but could not find him,"however, she was unable to locate him,"
60b2827157e043215e6f997e,12,we later went to the police station,"subsequently, we made our way to the local police department,"
60b2827157e043215e6f997e,13,to inform the chief about his disappearance,to report his vanishing to the head officer
60b60d84e30ac4a5e926b7ca,1,"In the neighborhood I grew up in,","Within the community where I was raised,"
60b60d84e30ac4a5e926b7ca,2,there was a cat lady named Mrs Baker with 20 cats.,a woman known as Mrs Baker kept 20 felines.
60b60d84e30ac4a5e926b7ca,3,She had a young grandson who tried to befriend me.,"Her grandson, a young boy, attempted to make friends with me."
60b60d84e30ac4a5e926b7ca,4,He was charming but had bad manners.,"He had a pleasant charm, yet his manners were lacking."
60b60d84e30ac4a5e926b7ca,5,One day he left a note saying he was going to run away.,He once left behind a message declaring his intent to escape.
60b60d84e30ac4a5e926b7ca,6,Mrs Baker came to my treehouse,Mrs Baker approached my treehouse
60b60d84e30ac4a5e926b7ca,7,and we went to look for her grandson.,and together we set out to search for her missing grandson.
60b60d84e30ac4a5e926b7ca,8,We found him at a treehouse club with a comic book.,"We discovered him at a clubhouse in a tree, engrossed in a comic book."
60b60d84e30ac4a5e926b7ca,9,"That evening the sheriff, Mr Dawson said we better lay low.","Later that night, Sheriff Mr Dawson advised us to stay out of trouble."
60ba46327fecef005d8eeb87,1,The author,The writer
60ba46327fecef005d8eeb87,2,who is a tomboy,identified as a tomboy
60ba46327fecef005d8eeb87,3,talked about her neighbour,discussed her adjacent resident
60ba46327fecef005d8eeb87,4,who liked cats.,who was fond of felines.
60ba46327fecef005d8eeb87,5,She kept about 20 cats.,This individual maintained roughly 20 cats.
60ba46327fecef005d8eeb87,6,She also mentioned,She further noted
60ba46327fecef005d8eeb87,7,that she had a grandchild,the existence of a grandchild
60ba46327fecef005d8eeb87,8,whom the grandmother was bothering,who was being troubled by the grandmother
60ba46327fecef005d8eeb87,9,because of the author.,on account of the writer.
60c7928e14e0a43a43369a5b,1,There was an old lady in the neighbourhood,In the vicinity lived an elderly woman
60c7928e14e0a43a43369a5b,2,who was a cat lady,who was known for her fondness for cats
60c7928e14e0a43a43369a5b,3,she had housed about 20 cats.,and she provided shelter to roughly 20 felines.
60c7928e14e0a43a43369a5b,4,She had a grandson,This woman had a grandson
60c7928e14e0a43a43369a5b,5,that wanted to befriend this girl,who was eager to make friends with a certain girl
60c7928e14e0a43a43369a5b,6,that was a bit of a tomboy.,who had somewhat of a tomboyish nature.
60c7928e14e0a43a43369a5b,7,The girl did not want to befriend the boy,"However, the girl had no interest in befriending the boy"
60c7928e14e0a43a43369a5b,8,because she thought he was ill-mannered.,believing him to have poor manners.
60c7928e14e0a43a43369a5b,9,The boy threatened to run away,"In response, the boy made threats to leave home"
60c7928e14e0a43a43369a5b,10,"because she did not want to befriend him,","upset that she refused his friendship,"
60c7928e14e0a43a43369a5b,11,he wrote all of this in a note,and he expressed his feelings in a written message
60c7928e14e0a43a43369a5b,12,that the lady showed to the girl,which the elderly woman presented to the girl
60c7928e14e0a43a43369a5b,13,they found him in a tree house,eventually locating him in a treehouse
60c7928e14e0a43a43369a5b,14,and the sheriff warned the young girl,whereupon the sheriff cautioned the young girl
60c7928e14e0a43a43369a5b,15,to lay low,to keep a low profile
60c7928e14e0a43a43369a5b,16,as the cat lady might be holding a grudge against her.,fearing that the elderly cat enthusiast might harbor resentment towards her.
60c9fcbb6090f57f63cdbebf,1,"In the neighbourhood where the girl lived,","Within the area where the young girl resided,"
60c9fcbb6090f57f63cdbebf,2,"who was quite the tomboy,","who was known for her tomboyish nature,"
60c9fcbb6090f57f63cdbebf,3,was a resident cat lady.,lived a woman known for her many cats.
60c9fcbb6090f57f63cdbebf,4,"She had or had owned 20 cats over her time,","This woman had possessed or currently owned 20 felines throughout her years,"
60c9fcbb6090f57f63cdbebf,5,some of them strays or shelter cats.,including several that were either strays or adopted from shelters.
60c9fcbb6090f57f63cdbebf,6,"She had a grandson,","She had a young grandson,"
60c9fcbb6090f57f63cdbebf,7,who apparently liked the girl,who seemed to have taken a liking to the girl
60c9fcbb6090f57f63cdbebf,8,but she didn't like him because his manners were terrible.,but she found him disagreeable due to his poor etiquette.
60c9fcbb6090f57f63cdbebf,9,One day the boy said that he was going to run away.,The boy proclaimed one day that he intended to elope.
60c9fcbb6090f57f63cdbebf,10,The lady came to the treehouse with a big cat in tow,"The cat enthusiast approached the treehouse, a sizable cat accompanying her"
60c9fcbb6090f57f63cdbebf,11,and said he had run away.,and declared that he had indeed taken off.
60c9fcbb6090f57f63cdbebf,12,The girl suggested they look for him,The girl proposed that they should search for him
60c9fcbb6090f57f63cdbebf,13,and then call the police.,and afterward contact the authorities.
60c9fcbb6090f57f63cdbebf,14,They did look for him,They embarked on a search for him
60c9fcbb6090f57f63cdbebf,15,and found his baseball cap,and stumbled upon his baseball hat
60c9fcbb6090f57f63cdbebf,16,but couldn't find him.,yet they were unable to locate the boy himself.
60c9fcbb6090f57f63cdbebf,17,When they went back they saw him in the tree on a branch reading a comic book.,"Upon their return, they spotted him perched on a tree limb, engrossed in a comic."
60c9fcbb6090f57f63cdbebf,18,Later the Sheriff came,"Subsequently, the Sheriff arrived"
60c9fcbb6090f57f63cdbebf,19,and told the girl to lay low,and advised the girl to keep a low profile
60c9fcbb6090f57f63cdbebf,20,as that women doesn't forget anything,warning that the woman remembered everything
60c9fcbb6090f57f63cdbebf,21,so she did.,and so the girl complied.
60cd16e63d3924958e8d3d43,1,there was a crazy cat lady,"A woman known for her eccentricity with cats resided nearby,"
60cd16e63d3924958e8d3d43,2,in the neighbourhood.,within the local area.
60cd16e63d3924958e8d3d43,3,someone went,An individual took action
60cd16e63d3924958e8d3d43,4,to the guards.,by approaching the authorities.
60e7568c4852517f1a4135a1,1,Mrs Baker was a neighbour,Mrs. Baker lived next door
60e7568c4852517f1a4135a1,2,"who had twenty cats,","possessing a total of twenty felines,"
60e7568c4852517f1a4135a1,3,or at least they just lived with her.,or so it seemed as they resided with her.
60e7568c4852517f1a4135a1,4,She had a charming grandson,Her grandson was quite endearing
60e7568c4852517f1a4135a1,5,that the person didn't take to,whom the individual did not favor
60e7568c4852517f1a4135a1,6,because he didn't have good manners.,owing to his lack of proper etiquette.
60e7568c4852517f1a4135a1,7,He said his grandmother was always nagging him about the person,He complained that his grandmother constantly scolded him regarding the individual
60e7568c4852517f1a4135a1,8,and one day he said he was going to run away.,and once he threatened to leave home.
60e7568c4852517f1a4135a1,9,The person was in their tree house,The individual was up in their treehouse
60e7568c4852517f1a4135a1,10,and the grandmother asked for help to find her grandson.,when the grandmother sought assistance to locate her grandchild.
60e7568c4852517f1a4135a1,11,The person went with the grandmother to an old mill,"Together with the grandmother, the individual headed to a decrepit mill"
60e7568c4852517f1a4135a1,12,"and found the grandsons hat,","where they discovered the grandson's cap,"
60e7568c4852517f1a4135a1,13,they trailed for a while,they followed the trail for some time
60e7568c4852517f1a4135a1,14,but didn't find him.,yet they were unable to locate him.
60e7568c4852517f1a4135a1,15,When they got back to the tree house,Upon their return to the treehouse
60e7568c4852517f1a4135a1,16,the grandson was sitting on a branch.,they found the grandson perched on a limb.
60e7568c4852517f1a4135a1,17,The sheriff told the person to lie low,The sheriff advised the individual to keep a low profile
60e7568c4852517f1a4135a1,18,because the grandmother never forgot anything.,since the grandmother had a memory that never failed her.
60e9bf5e0f34a7240c9955a8,1,"I had a neighbour called Mrs Baker,","My neighbor was known as Mrs. Baker,"
60e9bf5e0f34a7240c9955a8,2,who was the neighborhood cat lady.,who earned the title of the local feline enthusiast.
60e9bf5e0f34a7240c9955a8,3,"She had a grandson,","Her grandson was part of her family,"
60e9bf5e0f34a7240c9955a8,4,"but I wasn't very fond of him,","whom I didn't particularly like,"
60e9bf5e0f34a7240c9955a8,5,"although, he tried to befriend me.",even though he made efforts to become my friend.
60e9bf5e0f34a7240c9955a8,6,"One day, she said he'd run away.","One occasion, she mentioned he had disappeared."
60e9bf5e0f34a7240c9955a8,7,We went looking for him,"We initiated a search for him,"
60e9bf5e0f34a7240c9955a8,8,"and found him in the treehouse club,","and discovered him in our clubhouse up in the tree,"
60e9bf5e0f34a7240c9955a8,9,he hadn't run away at all.,he hadn't actually gone missing.
60e9bf5e0f34a7240c9955a8,10,"The police officer, Officer Dawson, told me to lay low","The constable, Officer Dawson, advised me to keep a low profile,"
60e9bf5e0f34a7240c9955a8,11,as Mrs Baker doesn't forget anything once she's got something in her mind.,since Mrs. Baker has a memory like a steel trap for things once she's set her mind to them.
60e9bf5e0f34a7240c9955a8,12,So i did exactly that,"So that's precisely what I did,"
60e9bf5e0f34a7240c9955a8,13,and it was the second time.,and it marked the second instance.
60ed995abcc068230f3c604d,1,There was a neighbour of this girl,A girl had a neighbor nearby
60ed995abcc068230f3c604d,2,who loved cats.,who was fond of felines.
60ed995abcc068230f3c604d,3,She must have had 20.,It seemed she owned about 20 cats.
60ed995abcc068230f3c604d,4,Her grandson had terrible manners,Her grandson was ill-mannered
60ed995abcc068230f3c604d,5,but really liked the girl,yet he took a liking to the girl
60ed995abcc068230f3c604d,6,and wanted to be friends.,and desired her friendship.
60ed995abcc068230f3c604d,7,But she didn't.,"However, she was not interested."
60ed995abcc068230f3c604d,8,One day he went missing,"One day, he disappeared"
60ed995abcc068230f3c604d,9,"and the neighbour accused the girl of knowing where he was,","and the neighbor implicated the girl in his disappearance,"
60ed995abcc068230f3c604d,10,but she didn't.,although she was clueless.
60ed995abcc068230f3c604d,11,They went looking for him,They embarked on a search for him
60ed995abcc068230f3c604d,12,and found him up a tree reading a comic.,and discovered him in a tree engrossed in a comic book.
60ed995abcc068230f3c604d,13,The local sheriff told the girl to stay away from them,The town's sheriff advised the girl to keep her distance from them
60ed995abcc068230f3c604d,14,and lay low.,and to avoid drawing attention.
60f20aac9a3cd813c94175b4,1,"Mrs Baker was a cat lady,","Mrs. Baker was known for her fondness of cats,"
60f20aac9a3cd813c94175b4,2,"her grandson had bad manners,","while her grandson was notorious for his poor etiquette,"
60f20aac9a3cd813c94175b4,3,goodness gracious did he have bad manners.,"indeed, his etiquette was remarkably poor."
60f20aac9a3cd813c94175b4,4,Then there was a sheriff involved,"Subsequently, a law enforcement officer became engaged in the situation"
60f20aac9a3cd813c94175b4,5,"and told her to lie low,","and instructed her to keep a low profile,"
60f20aac9a3cd813c94175b4,6,which she did,which she complied with
60f20aac9a3cd813c94175b4,7,and it was the second time.,"and this occurrence was not the first, but the second."
60fd2e75267ccd5042d6671f,1,There was a lady called Mrs. Baker,A woman known as Mrs. Baker existed
60fd2e75267ccd5042d6671f,2,who owned about 20 cats.,who was the caretaker of roughly 20 felines.
60fd2e75267ccd5042d6671f,3,She had a nephew or a son,She possessed either a nephew or a son
60fd2e75267ccd5042d6671f,4,who liked the girl,who took a liking to a certain girl
60fd2e75267ccd5042d6671f,5,who was a tomboy.,who exhibited tomboyish tendencies.
60fd2e75267ccd5042d6671f,6,He was really rude.,His manners were quite poor.
60fd2e75267ccd5042d6671f,7,He said he would run away,He proclaimed his intent to flee
60fd2e75267ccd5042d6671f,8,because of her,on account of her
60fd2e75267ccd5042d6671f,9,and the girl and Mrs. Baker went to go find him,prompting the girl and Mrs. Baker to search for him
60fd2e75267ccd5042d6671f,10,and it turns out he didn't run away,only to discover he hadn't actually fled
60fd2e75267ccd5042d6671f,11,he was in a treehouse reading comic books.,but was ensconced in a treehouse engrossed in comic books.
60fd2e75267ccd5042d6671f,12,The sheriff told the girl to stay away,The local lawman warned the girl to maintain her distance
60fd2e75267ccd5042d6671f,13,because Mrs. Baker doesn't forget,since Mrs. Baker was not one to easily forgive
60fd2e75267ccd5042d6671f,14,and so she did.,"and thus, she complied."
60fd2e75267ccd5042d6671f,15,That was the second time.,This marked the second occurrence.
60ff2de87f8a6665bcff2144,1,"In the neighborhood I grew up in,","Within the community where I was raised,"
60ff2de87f8a6665bcff2144,2,Mrs. Baker was the resident cat lady.,Mrs. Baker held the title of the neighborhood's feline enthusiast.
60ff2de87f8a6665bcff2144,3,She had adopted at least twenty –,She had taken in no fewer than twenty cats –
60ff2de87f8a6665bcff2144,4,or had given them homes.,or had provided them with shelter.
60ff2de87f8a6665bcff2144,5,But she had –,"Moreover, she possessed –"
60ff2de87f8a6665bcff2144,6,a young grandson,a grandson of tender years
60ff2de87f8a6665bcff2144,7,and back then I was quite the tomboy.,"and at that time, I was quite the rough-and-tumble girl."
60ff2de87f8a6665bcff2144,8,"And apparently, he was trying to befriend me.",It seemed he was attempting to forge a friendship with me.
60ff2de87f8a6665bcff2144,9,I never caught on.,It never dawned on me.
60ff2de87f8a6665bcff2144,10,Truth is I didn't take to him much because he had –,The truth was I wasn't particularly fond of him since he exhibited –
60ff2de87f8a6665bcff2144,11,He was a charming lad until you saw his manners.,He could be quite the charmer until one witnessed his etiquette.
60ff2de87f8a6665bcff2144,12,He had poor manners.,His manners were lacking.
60ff2de87f8a6665bcff2144,13,Goodness gracious he had poor manners.,"My word, his etiquette was atrocious."
60ff2de87f8a6665bcff2144,14,Then he left a note one day saying he was going to run away because she was always nagging about me.,"One day, he left a message declaring his intent to flee because she constantly scolded him about me."
60ff2de87f8a6665bcff2144,15,She came to my treehouse.,She approached my arboreal hideout.
60ff2de87f8a6665bcff2144,16,Big old tabby cat in tow.,Carrying a hefty striped cat along.
60ff2de87f8a6665bcff2144,17,"I talked her down and said “Well we'll go find him and if we can't locate him, you can –","I managed to calm her and suggested, “Let's go search for him, and if he's nowhere to be found, you might –"
60ff2de87f8a6665bcff2144,18,go ahead and call the police if you need to.”,proceed to notify the authorities if necessary.”
60ff2de87f8a6665bcff2144,19,I was strategizing.,I was devising a plan.
60ff2de87f8a6665bcff2144,20,So she took my advice.,She heeded my counsel.
60ff2de87f8a6665bcff2144,21,And we went to where they found his baseball cap –,We proceeded to the location where his baseball hat was discovered –
60ff2de87f8a6665bcff2144,22,near the old mill,by the decrepit mill
60ff2de87f8a6665bcff2144,23,and we trailed a bit more,and we continued the search a bit further
60ff2de87f8a6665bcff2144,24,and we didn't find a trace.,yet we came up empty-handed.
60ff2de87f8a6665bcff2144,25,And returned –,And so we returned –
60ff2de87f8a6665bcff2144,26,it was a treehouse club –,to what was a clubhouse in the trees –
60ff2de87f8a6665bcff2144,27,he was sitting on a branch with a comic book in his hand.,"to find him perched on a limb, engrossed in a comic book."
60ff2de87f8a6665bcff2144,28,He hadn't run away.,He hadn't absconded after all.
60ff2de87f8a6665bcff2144,29,But –,But –
60ff2de87f8a6665bcff2144,30,however –,nonetheless –
60ff2de87f8a6665bcff2144,31,that resolved it for that day.,that put an end to the day's drama.
60ff2de87f8a6665bcff2144,32,"But that evening the local sheriff, Officer Dawson said “You better lay low and stay out of sight because that woman never forgets anything once she gets it into her mind.”","However, that night the town's constable, Officer Dawson, warned, “You'd best keep a low profile and remain unseen, for that lady's memory is like a steel trap once she's set her mind on something.”"
60ff2de87f8a6665bcff2144,33,And I did.,And so I complied.
60ff2de87f8a6665bcff2144,34,I laid low and stayed out of sight.,I kept a low profile and remained unseen.
60ff2de87f8a6665bcff2144,35,That was the second time.,That incident marked the second occasion.
6107acc592df914a921e2b41,1,there was a lady,A woman existed
6107acc592df914a921e2b41,2,"called mrs baker,","known as Mrs. Baker,"
6107acc592df914a921e2b41,3,"she was the local cat lady,","who was renowned as the neighborhood's cat caretaker,"
6107acc592df914a921e2b41,4,"she had a grandson,","possessing a grandson,"
6107acc592df914a921e2b41,5,the writer was a tomboy.,the author was quite the tomboy.
6107acc592df914a921e2b41,6,the grandson had very poor manners.,This grandson was notorious for his lack of etiquette.
6107acc592df914a921e2b41,7,he disappeared one day,"One day, he vanished"
6107acc592df914a921e2b41,8,"and the lady asked the writer to help find him,","prompting the woman to enlist the author's assistance in locating him,"
6107acc592df914a921e2b41,9,"she advised not going to the police till they look,","she suggested they refrain from contacting the authorities until they had searched,"
6107acc592df914a921e2b41,10,"they find him in a tree reading a comic,","eventually discovering him perched in a tree engrossed in a comic book,"
6107acc592df914a921e2b41,11,the police arrive later,the authorities showed up subsequently
6107acc592df914a921e2b41,12,and tell the writer to lay low,and instructed the author to keep a low profile
6107acc592df914a921e2b41,13,because the old lady doesn't forget things.,owing to the fact that the elderly woman had a long memory.
610d1cf3c7b4411f1643e501,1,The story is about a girl,This tale revolves around a young girl
610d1cf3c7b4411f1643e501,2,who lived in a neighborhood,who resided in a local community
610d1cf3c7b4411f1643e501,3,where there was a elderly lady,where an older woman lived
610d1cf3c7b4411f1643e501,4,called Mrs.Baker,known as Mrs. Baker
610d1cf3c7b4411f1643e501,5,"who was described as a ""cat-lady"",","often referred to as the 'cat-lady',"
610d1cf3c7b4411f1643e501,6,she was found of cats,she had a fondness for felines
610d1cf3c7b4411f1643e501,7,and adopted at least twenty.,and had taken in no fewer than twenty.
610d1cf3c7b4411f1643e501,8,"Her grandson tried to befriend the girl,","Her grandson attempted to make friends with the girl,"
610d1cf3c7b4411f1643e501,9,but she didn't catch on,yet she remained oblivious
610d1cf3c7b4411f1643e501,10,"as despite him being a good looking boy on the outside,","although he was quite handsome on the surface,"
610d1cf3c7b4411f1643e501,11,he had horrible manners.,his etiquette was appalling.
610d1cf3c7b4411f1643e501,12,"One day, the boy said he would run away",The boy proclaimed one day he would leave home
610d1cf3c7b4411f1643e501,13,"because his grandmother kept nagging him,","as his grandmother constantly badgered him,"
610d1cf3c7b4411f1643e501,14,"on that day, the Grandmother came to the girl with cat in tow,","on that particular day, the Grandmother approached the girl with a cat accompanying her,"
610d1cf3c7b4411f1643e501,15,"asking her to help find her grandson,","pleading for assistance in locating her grandson,"
610d1cf3c7b4411f1643e501,16,"and so she did agree to go with her and find him,","to which the girl consented to help in the search,"
610d1cf3c7b4411f1643e501,17,"if they could not, she would call the police.",promising to alert the authorities if they failed to find him.
610d1cf3c7b4411f1643e501,18,"After scouring around, they found his baseball cap,","During their search, they stumbled upon his baseball hat,"
610d1cf3c7b4411f1643e501,19,"despite finding the baseball cap,","yet even with the discovery of the hat,"
610d1cf3c7b4411f1643e501,20,treading further ahead yielded nothing other than locating a treehouse,"moving deeper in brought them to a treehouse with no further clues,"
610d1cf3c7b4411f1643e501,21,and they could not find the boy,and the boy remained missing
610d1cf3c7b4411f1643e501,22,so they came back.,leading them to return home.
610d1cf3c7b4411f1643e501,23,"When they came back, they found him on a tree reading comic books.","Upon their return, they spotted him perched on a tree engrossed in comic books."
610d1cf3c7b4411f1643e501,24,An officer warned the girl to not forget,A police officer cautioned the girl to remember
610d1cf3c7b4411f1643e501,25,as the grandmother did not forget anything she saw or did.,since the grandmother retained every detail of what she witnessed or experienced.
