recall_id,sum,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
60fea505c8796961a71b67d9,128.79,"It was a story about someone recounting an event from when they were 21. They lived in the city and had an apartment. Their dad hadn't been well and hadn't left the house for eight months. The storyteller worried about their father when they were at work. All he had for company was a kind neighbour. One day, when at work she got a feeling. The feeling seemed to suggest that if they went to the local park and prayed their father would be healed. She looked around the office and saw no one else was there and walked to the park. The park was about a 10 minute walk away. They looked around again to see if there was anyone watching. They sat under the oak tree and prayed to God. 'God if you are listening, please help my father to recover'. They had always been told that prayers could come true so they saw no harm in trying. When they returned to work, they got a message from their father which said he had just taken some steps. The storyteller went to be with him and found him standing up, able to take a few steps with his walker. He improved and now 6 or 7 years later is fully recovered and lives life to the fullest in his seventies.",15.72,1.4,-0.4,-1.23,22.84,-3.99,15.22,-4.76,1.23,9.07,18.57,6.23,2.38,0.97,-0.16,-0.34,2.61,-3.59,-2.4,3.87,-5.06,-2.08,0.41,10.63,-0.7,-1.4,-0.39,10.58,2.42,-2.1,-2.39,1.51,0.32,-0.18,0.39,2.49,-0.38,1.27,-0.91,1.01,10.7,4.89,-0.43,-0.92,1.63,-0.23,-2.96,0.3,0.76,-0.33,-2.42,9.96,-2.96,12.12
5b082f3d61cde20001b6706e,130.35,"Let me share a story I was 21 Living in a small apartment in the city With my first job as a graphic designer. Father was in a wheelchair after surgery, A neighbour in her 60s would come over every day to help him. Sister in college. One day I went to work And on my lunch break I heard a voice telling me to pray to improve fathers health. Left the office And found a quiet spot 10 mins walk away underneath an oak tree. I closed my eyes And prayed for father to regain his independence. Got a text from father to say he had done a few steps with the walker, Rushed home Dad was stood in the living room. Continued to improve This was 6/7 years ago And he's now in his 70s.",21.81,4.53,3.83,12.49,6.51,5.01,19.59,6.19,1.47,8.7,11.08,-0.29,1.6,-1.68,2.46,-2.6,0.3,-0.45,0.35,3.94,-6.31,-0.34,0.53,9.6,-1.58,0.38,-1.66,0.5,-0.36,-1.17,-1.13,2.88,-1.41,0.08,-0.14,-2.18,-1.37,5.07,-0.23,-0.1,11.99,4.8,-0.65,-1.39,2.89,0.65,-2.38,-1.06,-1.64,0.76,-2.02,9.8,-4.45,7.15
5fa9392c0cc79c03b3f4eb58,134.6,"Let me share a story from when I was 21 years old. I was living in a small apartment in the city centre. I had just started a graphic design job. My father lived nearby and was recovering from a surgery. He lived on his own and a neighbour lady in her sixties helped him. One day I was at work and I had the strong feeling I should go to the park that lunchtime and pray for my father. I looked around and nobody was around so I went into to the park and under a big oak tree I prayed for my dad. I figured it couldn't hurt to try. I'd been taught that prayers could help. Then my dad texted me and I couldn't believe it- he said he'd taken steps with his walker and he hadn't been able to do that for months. That was the turning point and he was able to regain full mobility. That was 6 or 7 years ago and he's living life to the fullest, even in his seventies.",25.03,6.97,2.04,8.7,13.45,-0.96,17.13,-6.46,1.19,9.47,12.69,3.84,3.57,2.93,0.56,-1.87,0.56,-0.93,-2.11,-0.85,-5.72,-0.81,0.35,11.33,-1.51,0.84,-1.69,12.26,2.11,-1.6,-0.31,2.06,-0.44,0.02,0.23,-3.4,-1.37,1.79,-0.39,0.19,11.08,3.63,0.52,-2.24,-3.07,-3.37,0.14,-1.13,4.09,-1.27,-1.95,8.43,-3.87,14.72
614fcba0d71b7a527a512011,136.11,When I was 21 my father had surgery and had to use a wheelchair. He hadn’t been out in eight months. During the day a nice neighbour lady in her sixties stayed with him. While I was at work I got a strong feeling that if I went to a nearby park and prayed he would improve. I went to the park and got the feeling again. I looked around. I closed my eyes and got the feeling for a third time. I said a quiet prayer. I whispered asking for God’s help to help my father recover. When I got back to work I suddenly got a text from my dad saying he had taken a few steps with his walker. That was a turning point. He improved steadily and within a year got back most of his mobility.,14.54,-6.93,0.98,1.56,30.27,5.12,23.66,-5.86,3.56,12.14,25.87,1.48,0.84,1.47,0.16,5.6,4.29,-0.53,-1.93,-1.3,-2.45,2.34,0.98,-2.37,-0.61,0.04,-2.36,0.94,-0.86,0.19,-1.48,2.41,-1.01,-0.72,3.49,3.35,1.08,0.01,-0.88,1.2,12.86,5.98,-0.44,0.11,-3.28,-3.25,-3.0,-2.03,3.82,0.59,7.89,1.5,-1.75,-1.17
62fcc899bc9ddbb0bb40aef3,137.21,"I would like tell story about when I was Twenty On, I was working as graphic designer. My father who was recovering from surgery had not been out in while, he was using a wheelchair and only went out with help from me or neighbor who was in her sixties. My sister was living elsewhere so just me, my father and the neighbor. One day was at work and got a feeling that needed to go to near by park and pray for fathers recovery. As came to lunch time the feeling returned, I looked around in the office an there was no one there, so left and went the park, when I arrived the feeling got stronger, again there appear to no one around. I found a quite corner of park. I know there different way to pray so find a bench, sat down closed my eyes and said, 'God, I don't know if listening but could please help my dad to recover much of mobility he lost so can live full and independent live'. When I returned to office I got a call from my dad saying that for first time since the operation he been able to stand with walker and take a couple steps. He not able able to do this before without help. I took as sign that pray had been heard. That was 6 or 7 years ago, my dad continued to recover and enjoys good mobility even to today now that in his seventies.",20.62,-10.46,-2.14,10.16,28.62,6.33,15.32,4.12,-1.7,11.14,18.51,4.15,2.28,2.04,2.51,2.71,1.05,0.03,-3.82,-2.76,2.89,-1.72,0.31,-2.22,-0.84,-1.08,-0.28,1.7,-1.23,0.32,-1.36,2.44,-1.3,-0.28,-0.51,4.84,0.4,4.71,-0.92,0.27,5.36,1.18,-0.84,2.24,-2.31,-1.66,4.74,-1.37,-0.19,0.43,2.06,8.6,-5.09,9.21
59ef45d37f3d71000171e3a7,148.3,"When i was 21, I lived in a small appartment in the city centre. It was my first job as a graphic designer. My father was in a wheelchair recovering from a surgery about 8 months ago and lived at home alone. My kind neighbour in her 60s helped to look after him. My sister was at college. One day i was at work and had a strong feeling to go to the park and pray for my father's recovery. I looked around and there was nobody nearby so i decided to go to the park and try it. I left work and went to the park. I looked around and there was still nobody around so i sat down on a bench under a big oak tree. I looked up at the branches and leaves and prayed. I said. "" if you are listening God, please help my father recover."" I went back to work where i received a text message from my father saying he had just taken a few steps with his walker. i rushed home after work and was amazed to see my father standing in the middle of the room. That was the turning point in his recovery and his mobility got better and better. That was 7 years ago and he is back to normal now.",12.61,5.4,2.86,9.54,20.84,3.41,21.32,7.18,1.08,11.4,10.31,5.65,5.81,2.61,1.35,-1.57,2.56,-0.02,-2.7,1.21,-3.59,-2.07,-0.44,12.41,2.65,-1.07,-1.12,1.64,-1.39,-1.25,-0.86,2.15,-0.92,-0.57,-0.11,2.23,-0.1,-0.21,-0.63,1.48,12.48,5.71,-0.45,-0.3,4.22,-2.61,-2.82,-1.35,5.06,-0.58,0.08,4.82,-2.09,-2.95
6053481988ab695c25edb4d9,157.42,"When I was twenty-one years old, I was living in an apartment in the city. I started my first job as a graphic designer. My father was recovering from surgery and had to use a wheelchair. My sister was away at college so it was just my dad and the neighbor at home. One day I got this feeling while I was at work, telling me ""Go to the nearby park and pray for your father's recovery, he will start to improve"". I went to the park during my break. I sat under a big oak tree. I said to myself prayers can make a difference and it doesn't hurt to try. I said a little prayer and went back to work. I got a text message from my father saying: ""I took a few steps with my walker"". I couldn't believe it. It felt like a sign that my prayer had been heard.",17.07,1.48,4.85,8.7,11.88,5.94,9.9,7.69,1.52,11.55,32.3,-2.31,0.5,3.9,-0.99,-0.7,0.49,-1.45,0.67,1.13,-4.39,-0.26,1.24,13.75,-1.28,-0.59,2.92,10.19,8.2,-1.67,-0.88,2.26,-0.32,0.35,0.73,-3.13,-0.43,-0.14,0.07,1.28,13.11,6.29,1.75,9.66,-4.44,-2.15,-2.09,-2.25,-2.02,-0.41,-2.23,2.77,-1.0,-1.59
60ae4da634a208d74ae7776b,174.21,I will share a story when I was 21 years old. I lived in a small apartment close to the city. I had just started a new job as a graphic designer. My father was recovering from surgery had not been out of the house for a few months as he was in a wheelchair. There was a kind neighbor with him at home whos in her 60s. My young sister was away at college so it was just my dad and the neighbor at home during the day. One day I got this feeling whilst I was at work that I needed to go to the near by park in my lunch break and pray for my fathers recovery. I went to the park in my lunch break and there was nobody around me so I closed my eyes and prayed. I told myself that it doesnt hurt to try and pray. I prayed and asked God to help my father recover and enjoy life. I went back to work and received a text message from my father saying that he took a few steps. I could not believe it. I rushed home after work and saw my father standing in the living room with his walker. He took small steps and continued to recover from there. Its been 6 or 7 years I will share a story when I was 21 years old.,19.93,9.37,1.38,12.34,18.43,4.73,30.68,11.42,4.3,13.51,19.45,-5.02,3.08,3.7,1.06,-2.25,0.78,-0.34,-2.72,-2.14,-2.17,-1.15,0.91,-2.52,-1.37,1.96,0.9,1.1,4.63,-1.32,-1.22,2.43,-0.8,0.47,-0.38,-0.98,1.52,3.06,-0.03,1.1,13.31,4.08,2.11,-1.19,4.35,4.02,-4.06,2.39,1.09,0.55,-3.71,9.45,-5.05,-0.96
628a119d0b74d2b456ce5201,212.31,"I was twenty-one. I was working as a graphic designer. My father hadn't been outside in about 8 months, recovering from a surgery. Only my Father and a Neighbour lady were at home during the day. My sister was away at college. One day at work I had a feeling to go to the park on much lunch break and pray for my Father. I looked around but noone was around. So I went to the park on my lunch break. I looked around again and noone was there. The feeling came back. So I took a chance. I was sat under a big oak tree. I know I'm not perfect, but I want to help my father recover. I'll admit that to anyone. I sad ""God, I don't know if you're listening, but please help my father regain his independance and enjoy life again."" Then I went back to work. I got a text from my Father saying he was taking steps with his walker. I rushed home after work to find him standing in the living room with his walker. He hadn't been able to do that in months. Slowly, he began to improve. He now walks without any assistance, it's been maybe seven or eight months since then. He is in his seventies.",14.95,-8.12,-0.81,10.21,30.16,-4.17,18.45,7.74,6.52,10.36,14.74,4.81,3.38,2.73,0.14,6.11,3.68,-2.2,0.13,4.25,-5.61,-1.5,-0.0,14.54,-0.76,0.21,-0.25,1.19,-0.65,10.42,18.77,2.08,-0.17,-0.51,0.23,6.37,0.31,10.38,-0.52,1.67,12.33,4.6,-1.01,-1.48,4.47,1.27,5.3,-0.3,-0.45,-0.27,-5.82,6.97,1.74,5.7
5c2d2348efea570001b9e962,292.74,"Let me share a story from when I was 21 years old. I was living in a small apartment near the city centre. I had just started my first job. I was working as a graphic designer. My father was recovering from surgery. He hadn't been out for about 8 months. He had to use a wheelchair to get about. The only person to help him was a kind lady neighbour in her 60s. My sister was at college. So it was just my Dad and this neighbour. One day I got this strange feeling saying if I go to the park at lunchtime and pray for my father's recovery he will improve. There was no one around. So I went to the park and found a quiet spot. I got the feeling again. I thought there is no harm in trying. So I found a bench under a large oak tree and prayed. I looked up at the big branches. I thought well I'm not perfect but there's no harm in trying. I closed my eyes. I said ""God I don't know if you are listening but if you are please can you help my father gain his independence once more and enjoy his life."" I opened my eyes and went back to work. Suddenly I received a text from my father saying he had managed a few steps with his walker. I couldn't believe that my prayer had been answered. I rushed round after work. I found my father standing with the aid of his walker. He hadn't been able to do that for months without help. Here he was taking small steps. He continued to improve. He had most of his mobility after a year. Seven years later he was almost fully recovered. He was walking about without any help. He was enjoying his seventies.",25.46,10.55,8.57,12.69,33.37,10.49,23.34,5.1,2.32,10.55,31.06,-0.2,4.34,3.05,6.09,7.43,-1.07,-1.22,-2.39,0.58,-4.79,0.22,0.33,11.75,2.86,-1.99,1.87,0.65,1.53,7.1,0.66,2.89,-1.41,0.79,-0.14,5.54,-1.02,8.29,1.17,1.93,16.5,3.99,1.87,-0.79,3.88,-0.36,12.71,7.33,-0.84,1.62,8.24,1.95,0.26,8.04
63ebbd2e45a16584b49227f1,598.0600000000001,"Story from when I was twenty-one years old. Living in a small apartment near the city center. First job. Graphic designer. My father, recovering from a surgery, hadn't been out in about eight months. Used a wheelchair to get around. Kind neighbor, lady in her sixties. My younger sister at college – just my dad and the neighbor lady at home. One day, strong feeling while I was at work. It told me: ""If you go to the nearby park during your lunch break and pray for your father's recovery, he'll start to improve."" I looked around my office. I didn't see anyone nearby. So, I went to the park during my break and found a quiet spot there. Feeling came back again. I looked around once more. I still didn't see anyone nearby but I decided to take a chance. I wasn't too far from my office, maybe a ten-minute walk. I found a bench to sit on and closed my eyes feeling came back once more. Took a deep breath. A big oak tree now. Nobody was around I said to myself, well now, I had been taught that prayers can make a difference. Wanted to help my dad give it a try. Closed my eyes and said a quiet prayer. I whispered, ""God, I don't know if you're listening. But I ask you to please help my father recover. So he can enjoy life again. Went back to work. Suddenly,received a text message from my father. It said, ""I just took a few steps with my walker."" I couldn't believe it. Sign that my prayer had been heard. Rushed home and saw my father standing in the living room. And there he was, taking small steps. Turning point in his recovery. Continued to improve and regained most of his mobility. Six or seven years since then? My father now able to walk without any assistance. He's living life to the full, even in his seventies.",22.48,10.81,4.43,12.97,45.34,9.64,29.0,13.45,12.21,17.26,53.43,10.53,10.35,10.6,12.41,10.87,10.68,5.07,13.22,29.83,7.2,10.83,3.34,21.87,-8.01,10.0,17.81,27.22,-0.95,-0.58,-3.74,5.12,-3.64,1.32,7.45,17.78,12.3,8.4,-2.01,3.2,22.97,13.0,2.38,11.57,2.52,3.73,-6.42,13.72,6.04,2.51,5.93,15.24,9.87,15.51
