index,keypoints,keypoints_len_in_chars,original_mbits,rephrased_mbits,"produced
key points","required
key points",attempt
121,"I met my friends in 1949 when I started college. We knew each other as high school athletes. We all attended the same school after graduation. We became good friends attending the same college. I was from a farm, and they were from the city. They liked coming to the farm to hunt. They helped me with chores at the farm. We often went rabbit and squirrel hunting. I didn't really enjoy hunting. Hunting wasn't exciting to me. My friends enjoyed hunting activities. I joined them to be part of the group. We hunted together for several years. My friends planned a bear hunting trip in Canada. I wasn’t excited about the bear hunt idea. I agreed to go on the bear hunting trip. I had no strong objection to join them. We flew to Canada for the hunting trip. We rented canoes and paddled for a long distance. We backpacked to a rented cabin in the woods. I felt apprehensive about the spooky woods. We set up in a cabin far in the woods. We discussed hunting but nobody wanted to go. We stayed in the cabin playing cards and sleeping. After a few days, we talked about hunting the bear. We feared the embarrassment of returning bear-less. We decided to draw cards to choose the hunter. I drew the high card and had to hunt. I took a gun and went bear hunting reluctantly. I walked for hours without seeing any bears. I heard a noise and saw a huge bear. I forgot to load the gun in my panic. The bear charged towards me. I turned and ran as fast as I could. The bear chased close behind me. I yelled for my friends to open the cabin door. I ran into the cabin and dodged left. The bear entered the cabin as I shut the door. I joked that they could skin the bear. This hunting story happened thirty years ago. My friends agreed I fulfilled my commitment. They never asked me to hunt again after that. I lived up to my commitment despite the ordeal.",1844,229.73,199.33,43,43,2
122,"I met three friends at college in 1949. We were high school athletes at different schools. We all went to the same college. We became good friends. I was from the farm. My friends were from the city. They enjoyed visiting my farm. We went hunting on the farm. I never enjoyed hunting much. They enjoyed hunting and I joined them. We continued hunting for several years. One friend suggested bear hunting in Canada. I wasn't keen on bear hunting. I was persuaded to join them. We flew to Canada for the hunt. We rented canoes after flying. We paddled for a day and a half. We backpacked to a cabin in the north woods. I felt apprehensive in the woods. The woods seemed spooky to me. We stayed in the cabin for a few days. None of us wanted to hunt bear. We played cards and ate in the cabin. We feared returning without a bear. We decided to draw cards for the hunt. I drew the highest card unwillingly. I went out to hunt a bear. I wasn't comfortable with hunting. I roamed the woods and heard a noise. A huge bear appeared before me. I realized my gun wasn't loaded. The bear chased after me. I ran back to the cabin for safety. I yelled for my friends to open the door. I reached the cabin door safely. I turned sharply, and the bear entered. I shut the door trapping the bear inside. I told my friends to skin the bear. I joked about fetching another bear. This story happened thirty years ago. My friends said I kept my promise. They never invited me to hunt again.",1469,198.61,228.95,42,43,3
123,"I met three friends in 1949 at college. We all attended the same college. We had known each other in high school. I was from a farm; they were from the city. They liked visiting my farm to hunt. I joined them for hunting despite not enjoying it. We hunted rabbits and squirrels. They wanted to go bear hunting in Canada. I was reluctant about bear hunting. I ended up agreeing to go to Canada. We flew to a remote Canadian lake. We rented canoes and paddled north. We backpacked to a rented cabin. The area was very spooky to me. None of us wanted to hunt once there. We stayed in the cabin playing cards. We worried about returning without a bear. People back home knew we planned to bear hunt. We decided to draw lots with cards. I drew the high card reluctantly. I went out bear hunting alone. I forgot to load my gun. I encountered a giant bear. The bear charged at me. I ran back to the cabin. I yelled for the cabin door to be opened. My friends opened the cabin door. I diverted the bear into the cabin. I shouted for them to deal with the bear. I claimed I'd go find another bear. This story happened 30 years ago. My friends felt I fulfilled my commitment. They haven't invited me hunting since then. I feel relieved they never invited me again. Being in the spooky woods was unnerving. I did not like being in bear territory. The bear was extremely large and scary. I relied on speed to escape the bear. The hunting trip taught me lessons. The city friends shared in the adventure. Despite fear, humor came from the event. We bonded over shared youthful experiences. The experience became a lifelong memory. I appreciate the friendship despite the chaos.",1664,167.56,189.85,44,44,1
124,"I met three friends in 1949 at college. We knew each other from different high schools. We all became good friends in college. I was from a farm and they lived in the city. They enjoyed visiting the farm. They helped with chores and hunted on the farm. I did not really enjoy hunting. They suggested going bear hunting in Canada. I was hesitant but agreed to go. I wasn't enthusiastic about bear hunting. We flew to Canada for the hunting trip. We rented canoes and paddled into the woods. We backpacked to a remote cabin. I felt apprehensive about the spooky territory. We set up in the cabin and stored groceries. None of us wanted to hunt bears initially. We spent days playing cards and staying inside. We had to hunt a bear to avoid ridicule. We decided to choose by cutting cards. I drew the high card and had to hunt. I took the gun reluctantly. I wandered the woods for hours. A big bear approached me unexpectedly. My gun was unloaded and useless. The bear charged at me. I ran from the bear as fast as I could. I yelled for my friends to open the cabin door. The bear chased me to the cabin. The door was opened just in time. I diverted, and the bear ran into the cabin. I locked the bear inside the cabin. I joked they now had a bear to skin. I promised to get another bear jokingly. This happened 30 years ago. My friends agreed I kept my commitment. They never asked me to hunt again. I was relieved they didn't invite me again. I fulfilled my role in the hunting trip. I was glad not to have encountered another bear. Our friendship remained strong. I reflect on the experience humorously. The hunting trip was a memorable adventure. Our bond was tested but survived the ordeal.",1692,182.56,205.42,43,44,2
125,"I met my three friends in college in 1949. We were acquainted from high school sports. We all attended the same college. I was from a farm; they were city guys. My friends liked visiting the farm to hunt. I didn't enjoy hunting much. I joined them in hunting to be part of the group. We hunted rabbits and squirrels often. One of my friends suggested bear hunting in Canada. I was reluctant but agreed to join. We flew from Fort Wayne to a lake in Canada. We rented canoes and paddled north for a day and a half. We backpacked to a remote cabin in the woods. The north woods looked spooky to me. We settled in the cabin and discussed hunting. No one wanted to hunt bears in the spooky woods. We played cards and avoided going out at night. We feared returning home without a bear. Decided to draw cards to choose a hunter. I drew the high card despite not wanting to hunt. I set out alone into the woods with a gun. I realized I forgot to load the gun. I encountered a massive bear unexpectedly. The bear charged at me, forcing me to run. I shouted to open the cabin door. I reached the cabin with the bear close behind. The door opened, and I turned at the last moment. The bear ran into the cabin. I shut the door, trapping the bear inside. I joked they'd have to skin the bear. I offered to catch another bear instead. This incident happened thirty years ago. My friends acknowledged my commitment. They haven't invited me to hunt since. I reminisce about the adventure humorously. I shared a memorable, albeit scary, story. The experience bonded us as friends. Our college friendship shaped our adventures. I learned more about friendship and courage. The incident is a favored memory. My farming background influenced my perspective. City friends valued farm experiences. I experienced something new despite my reluctance. The tale illustrates unintended consequences.",1873,217.0,232.72,44,44,3
126,"I met my friends in college in 1949. We became friends after starting college together. We were high school athletes at different schools before college. We all attended the same college after graduation. I was from a farm; my friends were from the city. My friends enjoyed visiting the farm. They helped me with farm chores. We went rabbit and squirrel hunting together. I didn't enjoy hunting much. My friends got excited about hunting. I went along with them to be part of the group. We hunted together for several years. One friend suggested a bear hunting trip in Canada. I wasn't interested in bear hunting. I agreed to join the trip despite reluctance. We flew from Fort Wayne to Canada. We landed on a lake and rented canoes. We paddled for a day and a half. We backpacked further to a cabin in the north woods. The territory was spooky and unappealing. We set up in the cabin with groceries. No one wanted to hunt bear initially. We stayed in the cabin, playing cards and eating. We discussed needing to return with a bear. We didn't want to return empty-handed. We decided to cut cards to select a hunter. I got the high card, despite reluctance. I took a gun and went bear hunting. I was anxious in the woods alone. I didn't see any bears for hours. A big bear appeared unexpectedly. I realized my gun was unloaded. The bear started chasing me. I ran as fast as I could to the cabin. I yelled for them to open the door. I veered left at the door, and the bear entered. I quickly shut the door with the bear inside. I told my friends to skin the bear. I jokingly offered to get another bear. This incident happened thirty years ago. My friends agreed I fulfilled my commitment. They never asked me to hunt again. I have not gone hunting since that day. This experience remains a memorable story. My friends and I still laugh about it.",1844,268.58,275.31,45,45,1
127,"I met three friends in 1949 when I started college. We knew each other from being high school athletes. After graduation, we all attended the same school. We became good friends at college. I was from a farm while they lived in the city. They visited the farm to help with chores and hunt. We went rabbit and squirrel hunting on the farm. I didn't enjoy hunting but joined to be part of the group. We continued this farm routine for several years. One friend suggested bear hunting in Canada. Bear hunting didn't appeal to me. I agreed to go to be part of the group. I didn't have any reason not to go bear hunting. We flew to Canada from Fort Wayne. We rented canoes after landing in Canada. We paddled north for a day and a half. We then backpacked further into the woods. We reached a rented cabin in the north woods. The territory seemed spooky to me. We set up in the cabin and unpacked groceries. Discussing hunting plans made us apprehensive. No one wanted to hunt bear right away. We spent three or four days playing cards. Staying inside the cabin felt safe. We worried about returning home without a bear. We decided to draw cards for who would hunt. I drew the high card to go hunting. I reluctantly took the gun to hunt a bear. While hunting, I felt uneasy and scared. I saw the biggest bear I'd ever seen. I realized I forgot to load the gun. The bear charged, leaving me no choice but to run. I sprinted back to the cabin as fast as I could. I shouted for my friends to open the cabin door. They opened the door just as I arrived. I quickly dodged left, letting the bear enter. I slammed the cabin door shut behind the bear. I joked about getting another bear. This incident happened thirty years ago. My friends agreed I lived up to my commitment. Since then, they've never asked me to hunt again. I can't believe they never invited me again. The bear hunting story became a memorable tale. Despite the fright, we secured an adventurous memory. Our friendship remained strong through the years.",2009,280.66,270.72,45,45,2
128,"I met three friends in 1949 when I started college. We were acquainted as high school athletes at different schools. We all attended the same college and became good friends. I was a farm kid, while the others lived in the city. They enjoyed coming to the farm to hunt and help with chores. We hunted rabbits and squirrels together. Hunting was not really exciting for me. I participated in hunts to be part of the group. One friend suggested a bear hunting trip in Canada. I hesitated but joined them for the trip. We flew to Canada and landed on a lake. We rented canoes and paddled for a long time. We backpacked to a cabin in the northern woods. The territory seemed spooky and unappealing to me. After settling in the cabin, we were reluctant to hunt. We played cards, ate, and stayed indoors for days. Concern arose about returning without a bear. We decided to cut cards to choose a hunter. I drew the high card, despite not wanting to hunt. I reluctantly went out to hunt with an old gun. I walked in the woods without seeing any bears. I encountered a large bear after hearing a noise. The gun wasn't loaded, so I couldn't shoot. The bear charged, and I ran back to the cabin. I yelled for my friends to open the cabin door. I reached the cabin with the bear close behind. I turned left, and the bear entered the cabin. I quickly shut the door behind the bear. I joked about getting another bear while they handle this one. This event occurred thirty years ago. My friends agreed that I fulfilled my commitment. They haven't invited me to hunt since that day. Our friendship developed more through college experiences. I was happy to include them in farm activities. We shared many good times and adventures together. The bear hunting story became a lasting memory. Despite differences, we found common ground. We navigated challenges with humor and camaraderie. The fright of bear hunting was part of our bonding. Memories of these times bring smiles and laughter. Our friendship endured beyond school and hunting escapades. Adventures from our youth still spark conversation. We cherish the bonds formed during those early years. The hunting trip taught us about courage and friendship. The experience is a humorous legend among us.",2243,250.61,255.17,45,45,3
129,"I met three friends in 1949 at college. We became friends after attending the same school. We were high school athletes at different schools. We were acquainted before reuniting in college. I was from a farm, they lived in the city. They liked visiting the farm for hunting. They helped me with farm chores. We hunted rabbits and squirrels together. I never really enjoyed hunting. I was used to the outdoors from the farm. They enjoyed hunting more than I did. We hunted together for several years. One friend suggested bear hunting in Canada. I wasn't keen on the idea of bear hunting. I agreed to join them on the bear hunting trip. We flew to Canada and rented canoes for travel. We paddled for a day and a half to the woods. We backpacked further to reach a cabin. The spooky territory made me uneasy. We set up in the cabin with our supplies. None of us wanted to hunt bear immediately. We stayed inside the cabin playing cards. We avoided going outside at night. We realized we needed a bear to take home. We didn't want to return without a bear. We decided to cut cards to choose a hunter. I drew the high card and had to hunt. I took the gun reluctantly for bear hunting. I walked through the woods for a long time. I heard a noise and saw a huge bear. I tried to shoot but the gun wasn't loaded. The bear began to chase me. I ran towards the cabin shouting for help. I barely outran the bear to the cabin. The cabin door was opened for me. The bear ran into the cabin. I pulled the door shut behind the bear. I joked about getting another bear. This happened thirty years ago. My friends acknowledged my commitment. They haven't invited me to hunt since then. The experience became a memorable story. I lived up to my commitment despite fear. My relief was immense upon closing that door. The bear incident ended my hunting adventures. We shared a significant adventure together.",1889,244.85,249.96,46,46,1
130,"I started college in 1949. I met three friends in college. We all attended the same school. We became good friends after meeting at school. I was from a farm. My friends were from the city. My friends liked to come to the farm. They helped me with chores on the farm. We hunted rabbits and squirrels together. I didn't enjoy hunting. I joined hunts to be part of the group. We hunted together for several years. One friend suggested bear hunting in Canada. I was reluctant to go bear hunting. We flew to Canada by airplane. We rented canoes and paddled north. We backpacked to a rented cabin. The northern woods seemed spooky. We set up in the cabin. We played cards, ate, and slept. Nobody wanted to hunt bears. We never went outside at night. We worried about returning without a bear. We decided to cut cards to choose a hunter. I drew the high card. I reluctantly agreed to hunt bears. I went out bear hunting alone. I walked for hours without seeing bears. I heard a noise and saw a huge bear. I forgot to load my gun. The bear charged at me. I ran away from the bear. The bear nearly caught me. I yelled for friends to open the cabin door. I ran into the cabin area. I turned left before reaching the cabin. The bear entered the cabin. I pulled the door shut behind the bear. I joked they should skin the bear. This happened 30 years ago. My friends admitted I kept my commitment. They never asked me to hunt again. I felt they never needed me for hunting. My hunting story became memorable.",1497,217.59,203.7,44,46,2
131,I met my three friends when I started college in 1949. We were acquainted from high school sports. We became good friends attending the same college. I was the farm kid; they were from the city. They liked visiting the farm to hunt and help with chores. We often went rabbit and squirrel hunting. I didn't enjoy hunting much. They proposed a bear hunting trip to Canada. I was reluctant but joined them. We flew to Canada via airplane. We landed on a lake and rented canoes. We paddled for a day and a half into the woods. We backpacked to a remote cabin. The area was spooky and made me apprehensive. We set up in the cabin with groceries. None of us wanted to hunt bear initially. We spent days playing cards and eating. We realized we needed to hunt a bear eventually. Cutting cards decided who would hunt. I drew the high card despite my reluctance. I agreed to go hunt a bear. I walked the woods for hours without seeing a bear. I heard a noise and saw a large bear. I tried to shoot but forgot to load the gun. The bear charged at me. I ran with the bear close behind. I yelled for my friends to open the cabin door. I reached the cabin and made a quick turn. The bear ran into the cabin. I shut the door behind the bear. I told my friends to deal with the bear. I joked about finding another bear. The event happened thirty years ago. My friends never invited me hunting again. I fulfilled my commitment during that hunt. I survived the bear encounter. I realized how fast I could run. We all appreciated the humor afterward. The bear trip became legendary among us. We continued being friends despite the incident. I rarely reminisced about the bear hunt. The adventure taught me about expectations. I enjoyed the camaraderie more than hunting. The Canada trip was a pivotal memory. We valued safe returns over hunting success. I remember how we grew as friends.,1870,209.25,219.63,46,46,3
132,"I met my three friends in 1949 at college. We were acquainted in high school. We became good friends in college. I was from the farm, they were from the city. They liked visiting my farm to hunt. I didn't enjoy hunting much. I joined them to be part of the group. We continued this tradition for years. They decided to go bear hunting in Canada. I wasn't interested in bear hunting. They convinced me to join them. We flew from Fort Wayne to Canada. We landed on a lake and rented canoes. We paddled for about a day and a half. We backpacked to a remote cabin. The woods were spooky and unappealing. My friends were also hesitant about hunting. We spent days at the cabin playing cards. We decided to draw cards to choose a hunter. I drew the high card reluctantly. I went out bear hunting alone. I walked through the woods for hours. I heard a noise and saw a huge bear. I forgot to load my gun. The bear charged at me. I ran back to the cabin. I yelled for my friends to open the door. I ran into the cabin just ahead of the bear. I pivoted left as the bear entered. I locked the bear inside the cabin. I told my friends to handle the bear. This event happened thirty years ago. My buddies acknowledged my effort. They haven't invited me to hunt since. We became great friends despite differences. They looked up to me as a country boy. I indulged their city curiosity. Bear hunting was an experience to remember. I didn't expect to encounter a bear. The bear experience was terrifying. We bonded over humorous hunting failures. Our friendship was strengthened by this story. I have fond memories of our adventure. We shared laughs about the bear incident. I preferred farm life over city life. We learned to respect each other's worlds.",1739,171.31,192.4,46,47,1
133,"I met three friends in 1949 when I started college. We all attended the same school. We were all high school athletes from different schools. We became good friends at college. I was a kid from the farm. The other three guys lived in the city. They enjoyed coming to the farm to hunt. They helped me with chores at the farm. We went rabbit and squirrel hunting. I didn't enjoy hunting much. Being from the farm, I was used to the outdoors. My friends enjoyed hunting more than I did. We did this for several years. We became close friends over time. One friend suggested bear hunting in Canada. Bear hunting didn't appeal to me. I joined them to remain part of the group. I wasn't enthusiastic about bear hunting. We flew to Canada and rented canoes. We paddled for a long time in the canoes. We then backpacked to a cabin. The cabin was deep in the north woods. The territory was spooky to me. We arrived and set up in the cabin. We stored our groceries and supplies. None of us really wanted to hunt bears. We stayed indoors playing cards and eating. We avoided going into the woods at night. We discussed the need to bring back a bear. We decided to cut cards to choose the hunter. I got the high card, reluctantly becoming the hunter. I didn't enjoy the idea of hunting alone. I wandered in the woods for hours. I didn't encounter any bears initially. I heard a noise and noticed a huge bear. I realized I forgot to load the gun. The bear started chasing me. I ran towards the cabin in panic. I yelled for my friends to open the door. I reached the cabin with the bear close behind. I managed to lead the bear into the cabin. I shut the door with the bear inside. I humorously told my friends to skin the bear. This event happened thirty years ago. My friends agreed I fulfilled my commitment. They haven't asked me to go hunting since.",1840,256.31,254.37,46,47,2
134,"I met my friends in 1949 when I started college. We knew each other from high school as athletes. We became good friends at college since we attended the same school. I was the farm kid, and they were city dwellers. My friends loved visiting the farm for hunting. I joined them in hunting although I didn't enjoy it. Hunting was exciting for them but not for me. I was used to the outdoors and found it unexciting. We hunted rabbits and squirrels frequently. After several years, they wanted a bear hunting trip to Canada. Bear hunting didn't appeal to me. I couldn't find a reason to refuse, so I joined. We flew from Fort Wayne to Canada for hunting. We landed on a lake in Canada. We took canoes into the north woods for a day and a half. We had to backpack to a cabin in the woods. The journey made me more apprehensive. The territory was spooky. We set up in the cabin and stored groceries. No one was eager to hunt the bear after arriving. We spent days in the cabin playing cards and eating. None of us wanted to venture into the spooky woods. We realized the need to find a bear for bragging rights. We decided to cut cards to choose the hunter. I drew the high card and had to hunt despite reluctance. I went out with a gun to hunt a bear. Hunting was uncomfortable and lengthy. I finally encountered a huge bear. I forgot to load the gun. The bear chased me through the woods. I ran towards the cabin in fear. My friends opened the cabin door for me. I led the bear towards the cabin. I dodged and shut the bear inside the cabin. I told my friends to handle the bear. I suggested I could get another bear. This incident occurred thirty years ago. My friends acknowledged my commitment. They never asked me to hunt again. The event became a lasting memory. Our friendship was solidified through this experience. We bonded over shared adventures. The story became a humorous tale among us. It highlighted our youthful daredevil spirit. The bear hunting trip taught us teamwork. It was a defining moment in our friendship. The experience remained part of our legacy.",2073,269.31,252.0,47,47,3
135,"I met three of my friends in 1949 when I started college. We all were acquainted during high school as athletes. We became good friends after enrolling in the same school. I was from a farm, and my friends lived in the city. My friends liked to visit my farm for hunting. We went rabbit and squirrel hunting at my farm. I never enjoyed hunting but joined to be with them. We continued this for several years. One friend suggested a bear hunting trip in Canada. Bear hunting didn't appeal to me. I agreed to the bear hunting trip reluctantly. We flew out of Fort Wayne to Canada. We landed on a lake and rented canoes. We paddled for a day and a half into the north woods. We backpacked to a rented cabin in the woods. I felt apprehensive about the spooky territory. We set up in the cabin and stored our groceries. My friends were also hesitant to hunt bears. We spent days playing cards and eating in the cabin. No one wanted to venture outside to hunt at night. We realized we needed a bear or face ridicule. We decided to cut cards to choose who hunts. I drew the high card reluctantly. I took the gun and went bear hunting alone. I wasn't excited about the hunt in the woods. Hours passed without seeing any bears. I heard a noise and saw a huge bear. I tried to shoot the bear but forgot to load the gun. The bear charged me, and I had to run. I ran as fast as I could back to the cabin. The bear was gaining on me closely. I yelled for my friends to open the cabin door. I made it to the door, and they opened it. I turned left at the door, and the bear ran inside. I slammed the door shut trapping the bear. I jokingly said they could skin it, and I'd get another. This incident happened thirty years ago. My friends agreed I lived up to my commitment. They never asked me to go hunting again since. I was the one who didn't want to hunt initially. The bear hunting trip was a unique and terrifying experience. I didn't want any part of the bear hunting trip. We never actually hunted the bear as planned. The bear incident became a lasting memory. My friends and I shared a lot of camaraderie. I was the odd one out with a farm background. I've never been invited to hunt with them again. Our friendship was solidified through shared experiences.",2254,318.71,323.48,48,48,1
136,"I met three friends in 1949 when I started college. We became friends after attending the same college. We had been acquainted in high school as athletes. Post-graduation, we all enrolled in the same school. I was from a farm, while the others were city kids. They frequently visited the farm to hunt and help. I didn't enjoy hunting but joined to be part of the group. We continued farm visits and hunting for several years. One friend suggested a bear hunting trip in Canada. I wasn't keen but agreed to join the bear hunting trip. We flew from Fort Wayne to Canada. We rented canoes and paddled for a long time. We then backpacked to the rented cabin in the woods. The territory felt spooky upon arrival. We set up in the cabin, stored groceries, and settled. None of us were eager to hunt bears initially. We spent days playing cards, eating, and sleeping. Staying inside the cabin felt safer at night. We faced pressure from others to bring back a bear. We decided to draw cards to choose who would hunt. I drew the high card, so I had to bear hunt. I reluctantly took a gun and went bear hunting. Hours passed without seeing a bear. I finally encountered a large bear. I discovered I hadn't loaded my gun. The bear charged at me. I ran as the bear gained on me. I screamed for my friends to open the cabin door. I veered left, leading the bear into the cabin. I slammed the cabin door behind the bear. I humorously told my friends they could skin the bear. My friends acknowledged my role in the plan. The incident happened thirty years ago. Since the incident, they haven't invited me hunting. The experience was both thrilling and terrifying. I fulfilled my part of the hunting agreement. We went to the forest for an adventure. My hunting skills were put to the test. Luck played a role in the encounter's outcome. I learned the importance of preparation. Camaraderie formed a strong bond among us. The trip became a memorable story. Our friendship remained intact after the ordeal. I appreciated the calm nature of farm life. City friends found farm life exciting. Our collective fear postponed the hunt. I survived a bear chase empty-handed.",2152,247.53,268.48,47,48,2
137,"I met three friends in 1949 when I started college. We had been high school athletes at different schools. We became friends after enrolling in the same college. I was a farm kid; they were city boys. They liked visiting my farm to hunt and do chores. Hunting was not particularly enjoyable for me. They loved the outdoors and hunting activities. We hunted rabbits, squirrels, and other small game. After some years, they wanted to hunt bears in Canada. Bear hunting didn't appeal to me. I went along to maintain group camaraderie. We flew to Canada for the hunting trip. From the lake, we paddled canoes further north. We backpacked to a remote cabin in the woods. The remote woods seemed spooky to me. We settled in the cabin and stored supplies. None of us were eager to hunt bears initially. We played cards and stayed indoors at the cabin. After days, we realized we needed a bear trophy. We decided to draw cards to choose a hunter. I drew the high card and had to hunt. I was reluctant but accepted the role. I went into the woods with a gun to hunt. I saw no bears and felt uneasy in the woods. Eventually, I encountered a massive bear. I forgot to load my gun when facing the bear. The bear charged, and I ran back to the cabin. The bear was gaining on me as I ran fast. I yelled for my friends to open the door. I reached the cabin door just in time. I made a sharp turn; the bear ran into the cabin. I shut the door, trapping the bear inside. I joked that they could skin the bear. I offered to fetch another bear after trapping it. This bear hunting event occurred 30 years ago. All my friends acknowledged my commitment. I fulfilled my role by bringing a bear inside. Despite this, they never asked me to hunt again. The adventure is a memorable story for us. I reflect on the humor and camaraderie of it all. We never intended to seriously hunt bears. The decision was made to save face upon return. The trip was more about friendship than hunting. I participated to stay connected with friends. The story highlights the unpredictability of hunting. I found humor in the unexpected outcome. My bear encounter in Canada became a legend. My friends appreciated my quick thinking.",2191,207.9,222.6,48,48,3
138,"I met my friends in 1949 when I started college. We became friends after attending the same school. We were previously acquainted as high school athletes. We all enrolled in the same school after graduation. I was from the farm, they lived in the city. They enjoyed coming to the farm to hunt. We went rabbit and squirrel hunting together. I never really enjoyed hunting. I was used to the outdoors from the farm. My friends found hunting exciting. I joined hunting to be part of the group. We continued this tradition for several years. One friend suggested bear hunting in Canada. Bear hunting didn't appeal to me. I let them talk me into going. I didn't care much about hunting bears. I worried a bear would hunt me instead. We flew to Canada from Fort Wayne. Then we rented canoes for more travel. We paddled for a day and a half. We backpacked to a cabin in the woods. The cabin location seemed spooky to me. We set up in the cabin with supplies. No one wanted to hunt bears upon discussion. We stayed in the cabin for days. We played cards, ate, and slept instead. We realized we'd need a bear to bring back. Others would give us a hard time if bearless. We decided to cut cards for who'd hunt. I drew the high card and had to hunt. I agreed to the rules and took the gun. I didn't like going out to hunt bears. I walked the woods for hours without success. I finally heard a noise and saw a bear. The bear was the biggest I had ever seen. I forgot to load the gun in my shock. The bear chased me after I froze. I ran as fast as I could from the bear. I yelled for my friends to open the cabin door. I ran to the cabin with the bear on my tail. My friends opened the door just in time. I turned left at the door, the bear went in. I closed the door with the bear inside. I joked my friends could deal with the bear. I said I'd get another one as a joke. This happened thirty years ago. My friends agreed I kept my commitment. They haven't invited me hunting since.",1970,316.36,324.51,48,49,1
139,I met three friends in 1949 at college. We met before college during high school. We became good friends after enrolling in the same school. I was from a farm; they were from the city. They visited my farm to hunt. I went hunting to be part of the group. We hunted rabbits and squirrels. Hunting wasn't exciting for me. My friends enjoyed hunting. They decided to go bear hunting in Canada. I wasn't interested in bear hunting. I couldn't refuse to join them. We flew from Fort Wayne to Canada. We landed on a lake in Canada. We rented canoes for the journey. We paddled for a long time in canoes. We backpacked further into the woods. We reached a rented cabin in the woods. I felt apprehensive upon arrival. The territory looked spooky. We stored groceries in the cabin. We discussed hunting plans. No one wanted to hunt bears. We stayed in the cabin for days. We played cards and ate inside. The idea of hunting was daunting. People knew we went bear hunting. We faced social pressure for results. We decided to draw cards to choose. High card would hunt the bear. I drew the high card. I didn't want to be there. I took a gun to hunt bears. I walked in the woods for hours. I didn't see any bears initially. I heard a noise behind me. I saw a large bear nearby. I aimed the gun but it wasn't loaded. The bear chased me. I ran towards the cabin. I yelled for the door to open. The bear was close behind me. I reached the cabin and dodged inside. The bear entered the cabin. I shut the door quickly. I told my friends to handle the bear. I joked about getting another bear. This happened thirty years ago. My friends agreed I fulfilled my role. They never asked me to hunt again.,1681,229.73,249.56,50,49,2
140,"I met three friends in college in 1949. We knew each other from high school sports. We all attended the same school after graduation. I was from a farm, and they were from the city. My friends enjoyed visiting the farm for hunting. I did not particularly enjoy hunting. I joined my friends on hunting trips to fit in. My friends suggested a bear hunting trip in Canada. I was hesitant to go bear hunting. I joined the bear hunting trip eventually. We flew to Canada from Fort Wayne. We rented canoes for further travel. We paddled for what seemed like a day and a half. We backpacked to a rented cabin in the north woods. The territory in the north woods was spooky. We set up our cabin and stored groceries. None of us were keen on hunting bears initially. We spent time in the cabin playing cards and eating. We realized we needed to return with a bear. We agreed whoever drew the high card would hunt. I drew the high card and had to hunt. I reluctantly took the gun to hunt bears. I walked in the woods for hours without luck. I encountered a huge bear unexpectedly. I tried to shoot, but the gun wasn't loaded. The bear chased me as I ran for the cabin. I yelled for the door to be opened at the cabin. I barely made it inside with the bear right behind. I managed to trick the bear into the cabin alone. I closed the door to trap the bear inside. I declared my job done to my friends. This event happened thirty years ago. My friends acknowledged I kept my promise. My friends never invited me hunting again. I never really enjoyed hunting bears. The bear incident was both frightening and funny. I was always part of the group despite my reluctance. I was skeptical about the bear hunting adventure. We traveled a long distance to reach the cabin. We procrastinated hunting due to fear. We justified hunting to avoid ridicule back home. The high card agreement was made out of necessity. Encountering the bear was a twist of fate. Forgetting to load the gun was a critical error. The bear chasing me was terrifying. My racing back to the cabin was frantic. Trapping the bear in the cabin was unplanned. My commitment to the group never wavered. I haven't been hunting since the bear incident. The story remains an adventurous memory for us.",2247,208.7,232.79,50,49,3
141,"I met my three friends in college in 1949. We had been high school athletes at different schools. We became good friends after attending the same college. I was the one from a farm; they lived in the city. They liked visiting my farm to hunt and do chores. We went rabbit and squirrel hunting together. I never enjoyed hunting but joined them anyway. They decided to go bear hunting in Canada. I wasn't interested in bear hunting but agreed to go. We flew from Fort Wayne to Canada. We landed on a lake and paddled in canoes. We backpacked to a rented cabin in the north woods. The territory was spooky and unnerving to me. We settled in the cabin and stored our groceries. None of us wanted to hunt bears due to fear. We spent days playing cards, eating, and sleeping. We realized we needed to have a bear to show. We drew cards to decide who would hunt the bear. I drew the high card and had to hunt. I was reluctant but agreed to try. I walked through the woods for hours without luck. I heard a noise and saw a huge bear. I raised my gun but it wasn't loaded. The bear chased me as I ran to the cabin. I yelled for my friends to open the door. I reached the cabin and turned the bear inside. I closed the door with the bear inside. I jokingly told them to skin the bear. Thirty years later, I reflect on this story. My friends agreed I fulfilled my commitment. They never asked me to hunt again. I still can't believe I was the one with the high card. The experience was more nerve-wracking than thrilling. The story became a memorable tale among us. I initially resisted going on the hunting trip. The trip became a humorous and legendary event. I always felt more comfortable at the farm. The bear encounter was a close call. I laugh at the irony of the situation now. Hunting isn't my idea of fun or excitement. Our college friendship was bonded by adventures. The trip showed me how crazy our ideas could be. Despite fears, I followed through with their plans. I cherish the memories of our wild adventures. We were young and seeking thrilling experiences. The story remains a funny highlight of my life. The bear hunting trip is a cherished memory. I appreciate the friendships formed back then. Urban guys loved the novelty of farm life.",2247,228.27,227.58,49,50,1
