,summary,rephrased_summary,total,len,rate,suffix
69,I was at work.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit lightheaded.|I thought I was hungry.|I was walking around the warehouse.|I felt tightness in my chest.|I stopped what I was doing.|I leaned against a nearby wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat dripping down.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I heard a voice from across the warehouse.|The manager saw me and called out.|I tried to yell back.|I couldn't find my voice.|The manager walked towards me.|My world started going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He sat me down in a chair.|He asked what was wrong.|He got me a glass of cold water.|He told me to rest for a bit.|The pressure in my chest eased.|I had a panic attack.,"I found myself at my job, busy with the task of replenishing shelves and arranging products. Several hours had passed, and the evening was drawing in when I suddenly experienced a sensation of faintness, possibly from hunger. As I navigated through the aisles of the storage facility, a constriction in my chest halted my movements. Seeking support, I braced myself against the closest wall, only to feel the constriction intensify and my heartbeat accelerate. Blurry spots danced before my eyes, and perspiration began to trickle down my skin. In an attempt to stabilize my breathing, I inhaled deeply, but to no avail; my breaths remained shallow and elusive. Overwhelmed by fear, I was then alerted by the sound of my supervisor's voice from the other side of the space. He had noticed my distress and shouted to me. I struggled to respond, but my voice failed me. As he approached, my surroundings began to fade to black, and I felt myself losing balance. Fortunately, he reached me just in time to prevent my fall. He escorted me to the break room, gently seated me, and inquired about my condition. After providing me with a refreshing glass of water and advising me to take a moment to recuperate, the tightness in my chest began to subside. It became clear that I had suffered a panic attack.",141.21,932,0.15,33_1.json
70,I was at work one day.|I was working in the warehouse.|I was stocking boxes.|I was organizing merchandise.|I worked for a few hours.|It was getting late.|I felt a bit strange.|I was lightheaded.|I thought it was from hunger.|I had not eaten that day.|I felt tightness in my chest.|I leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat on my forehead.|I felt sweat on my arms.|I tried deep breaths.|I couldn't catch my breath.|I was scared.|I heard a voice.|The manager called out to me.|I couldn't find my voice.|The manager walked towards me.|My world went dark.|I dropped to the ground.|The manager caught me.|He took me to the staff room.|He sat me in a chair.|He asked me questions.|He got me cold water.|I started to feel better.|I had a panic attack.,"One day at the office, I found myself amidst the aisles of the storage facility, methodically placing boxes and arranging goods. Several hours into my shift, dusk approached, and an odd sensation overcame me. A wave of dizziness washed over me, which I attributed to not having eaten all day. Suddenly, a constricting sensation enveloped my chest. I braced myself against the nearest wall as the discomfort intensified and my heartbeat thundered in my ears. Blurry spots danced before my eyes, and perspiration formed on my brow and limbs. I attempted to regulate my breathing, but air seemed elusive. Fear gripped me. Then, my manager's voice pierced through the haze, but I was unable to respond. As he moved closer, darkness encroached on my vision, and I collapsed, only to be caught by him. He swiftly escorted me to the staff area, gently seated me, and peppered me with questions while providing me with chilled water. Gradually, my senses returned, and I realized I had experienced a panic attack.",130.58,817,0.16,33_2.json
71,I was at work doing my usual job.|I worked on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I was feeling a bit strange.|I felt lightheaded.|I thought it was because I hadn't eaten.|I felt a tightness in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat on my forehead and arms.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I didn't know what to do.|I heard a voice from across the warehouse.|The manager had seen me.|He called out to check if I was alright.|I tried to yell but couldn't.|The manager walked towards me.|My world went dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He sat me down in a chair.|He asked me questions.|He got me a glass of water.|He told me to rest.|The pressure eased up after a few minutes.|I learned to check in with myself.,"While engaged in my routine tasks at the warehouse, I was busy arranging boxes and sorting out the goods. Several hours into my shift, a peculiar sensation overcame me. I began to feel faint, initially attributing it to hunger. Suddenly, a constriction in my chest arose. I paused, bracing myself against the nearest wall as the sensation intensified. My heartbeat accelerated, and my vision was speckled with spots. Perspiration formed on my brow and limbs. Struggling for air, I attempted to breathe deeply but to no avail. Fear gripped me; I was at a loss for what to do. From the other side of the warehouse, my manager's voice reached me. He had noticed my distress and called out to inquire about my condition. I tried to respond loudly but failed. As he approached, everything around me faded to black. I began to collapse, but the manager was swift to support me. He escorted me to the staff area and seated me, proceeding to ask me questions and provided me with water. He advised me to take a break. Within minutes, the tightness in my chest subsided. This incident was a stark reminder to always monitor my well-being.",153.39,1011,0.15,33_3.json
72,I was at work.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I was feeling lightheaded.|I chalked it up to hunger.|I had not eaten yet that day.|I felt tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|I could feel my heart pounding.|I saw spots.|I felt sweat dripping down.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I heard the manager's voice.|The manager had seen me.|I tried to yell back.|I couldn't find my voice.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me.|The manager took me to the staff room.|The manager sat me down in a chair.|The manager asked me questions.|The manager got me water.|The pressure eased up.|I realized I had a panic attack.,"While at my workplace, engaged in my routine tasks, I found myself amidst the aisles of the warehouse, arranging and shelving various boxes. Several hours into my shift, as evening approached, a sudden wave of dizziness overcame me, which I initially attributed to not having eaten all day. Subsequently, a constriction in my chest began to manifest, prompting me to halt my activities and seek support from a nearby wall. The sensation intensified, my heartbeat accelerated, and my vision was speckled with blotches. Perspiration trickled down as I struggled to breathe deeply, but my efforts to inhale were futile, and fear swiftly set in. The voice of my supervisor pierced through the haze of my discomfort; they had noticed my distress. I attempted to respond, but my voice failed me. As they approached, my surroundings dimmed, and I felt myself succumbing to gravity. Fortunately, my supervisor was quick to intervene, catching me before I hit the floor. They escorted me to the staff area, gently seated me, and began to inquire about my condition while providing me with water. As the tightness in my chest subsided, I came to the realization that I had experienced a panic attack.",136.4,939,0.15,34_1.json
73,I was at work doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I worked for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I thought it was hunger.|I had not eaten yet that day.|I felt a tightness in my chest.|I had pressure in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|My heart pounded in my chest.|I started seeing spots.|Sweat dripped down my forehead.|Sweat dripped down my arms.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I didn't know what to do.|I heard a voice across the warehouse.|The manager called out to me.|Someone had noticed me.|The manager checked if I was alright.|I couldn't find my voice.|The manager walked towards me.|My world went dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He got me a glass of cold water.|The manager's action helped me.,"While performing my routine tasks on the warehouse floor, I was busy arranging boxes and sorting out the goods. Several hours into my shift, as evening approached, I began to feel peculiar and somewhat dizzy, which I initially attributed to hunger since I hadn't eaten all day. Suddenly, a constricting sensation enveloped my chest, accompanied by a mounting pressure. I paused, bracing myself against the wall as the sensation intensified and my heart throbbed violently. Blurry spots danced before my eyes, and perspiration streamed down my face and limbs. Struggling for air, I attempted to breathe deeply but found myself unable to alleviate the shortness of breath. Overcome with fear and uncertainty, I was at a loss for what to do next. From across the expanse of the warehouse, my manager's voice reached me, having noticed my distress. Unable to respond, I remained silent as the manager approached. As my consciousness began to fade and I started to collapse, the manager was swift to catch me. He escorted me to the staff room and provided a refreshing glass of water, which proved to be a much-needed relief.",155.39,976,0.16,34_2.json
74,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt a bit lightheaded.|I thought I was just hungry.|I had not eaten that day.|I felt a tightness in my chest.|I leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I saw spots.|I felt sweat on my forehead.|I felt sweat on my arms.|I tried deep breaths.|I couldn't catch my breath.|I felt scared.|I didn't know what to do.|I heard the manager's voice.|Someone noticed me.|The manager walked towards me.|My world went dark.|The manager caught me.|He took me to the staff room.|He asked me questions.|He gave me cold water.|He told me to rest.|The pressure eased up.|I was having a panic attack.|I learned to check in with myself.,"One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory on the warehouse floor, where I was busy arranging and sorting out boxes of goods. Several hours into the shift, as evening approached, I began to feel somewhat off, experiencing a sensation of light-headedness. Initially, I dismissed it as hunger since I hadn't eaten anything all day. However, I soon noticed a constricting sensation in my chest. Seeking support, I propped myself against a nearby wall, only to feel the chest pressure intensify. My heartbeat escalated, my vision was speckled with spots, and I became aware of perspiration forming on my brow and arms. Attempting to alleviate the discomfort with deep breaths proved futile as I struggled to breathe properly. Fear crept in, leaving me uncertain of what action to take. It was then that my manager's voice cut through the haze; someone had spotted my distress. As the manager approached, my surroundings began to fade to black. Fortunately, he was there to catch me as I collapsed. He escorted me to the staff room, where he posed several questions and handed me a glass of cold water, advising me to take a break. As I rested, the tightness in my chest subsided. It turned out I was experiencing a panic attack. This incident taught me the importance of self-awareness and monitoring my well-being.",192.58,872,0.22,34_3.json
75,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt a bit lightheaded.|I chalked it up to hunger.|I had not eaten yet that day.|I felt a strange tightness in my chest.|I stopped working and leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat on my forehead.|I felt sweat on my arms.|I tried to take deep breaths.|I couldn't catch my breath.|I was scared and didn't know what to do.|I heard a voice across the warehouse.|It was the manager who called out to me.|Someone noticed me and checked on me.|I tried to yell something was wrong.|I couldn't find my voice.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He sat me down in a chair.|He asked me questions.|He got me a glass of water.|The pressure slowly eased up.|I started to feel better.,"One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory and arranging products on the warehouse floor. After several hours into the shift, and as the day was drawing to a close, I began to feel somewhat off, experiencing a light-headed sensation. Initially, I attributed this discomfort to not having eaten all day. However, I soon noticed an unusual constriction in my chest. I paused my activities and propped myself against a nearby wall as the sensation intensified. My heartbeat escalated, and my vision became speckled. Perspiration formed on my brow and arms. Despite attempting to breathe deeply, my breaths were short and insufficient. Overcome with fear and uncertainty, I was at a loss for what to do next. Suddenly, my manager's voice echoed through the warehouse, having spotted my distress. I attempted to shout out that I was in trouble, but my voice failed me. As my manager approached, my surroundings began to fade to black. Just as I was about to collapse, he caught me and swiftly escorted me to the staff room. There, he seated me and inquired about my condition while offering me a glass of water. Gradually, the tightness in my chest subsided, and I began to recover.",140.22,1079,0.13,35_1.json
76,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I thought it was due to hunger.|I hadn't eaten that day.|I felt tightness in my chest.|I felt pressure in my chest.|I stopped and leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat on my forehead.|I felt sweat on my arms.|I tried taking deep breaths.|I couldn't catch my breath.|I was really scared.|I heard a voice across the warehouse.|The manager called out to me.|Someone had noticed me.|I couldn’t find my voice.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He sat me down in a chair.|He asked me what was wrong.|He got me a glass of water.|The pressure eased up and I felt better.,"One particular day at the office, I was engaged in my routine tasks. My work involved handling inventory on the warehouse floor, where I was busy arranging and shelving boxes. Several hours into my shift, as evening approached, an odd sensation overcame me. I experienced a sense of lightheadedness, which I initially attributed to not having eaten all day. Suddenly, a constricting sensation enveloped my chest, accompanied by a mounting pressure. In response, I paused and propped myself against the nearest wall, only to feel the chest pressure intensify and my heartbeat accelerate. Blurry spots began to cloud my vision, and I noticed perspiration forming on my brow and arms. Despite attempting to regulate my breathing with deep inhalations, my breath seemed to elude me. Fear gripped me as I stood there, helpless. From across the expanse of the warehouse, my manager's voice reached out, having observed my distress. Struggling to respond, I remained silent as he approached. As my surroundings began to fade into darkness, my legs gave way, but the manager was swift to support me, preventing a fall. He escorted me to the staff lounge, where he seated me and inquired about my condition. After providing me with a glass of water, the tightness in my chest subsided, and I gradually started to recover.",149.73,994,0.15,35_2.json
77,I was at work doing my usual job.|I was working on the warehouse floor.|I was stocking boxes and organizing merchandise.|I had been working for a few hours.|It was getting late.|I had been feeling a bit strange.|I felt a bit lightheaded.|I thought it was due to hunger.|I hadn't eaten yet that day.|I felt a tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|My heart was pounding in my chest.|I started seeing spots.|I felt sweat dripping down.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I heard a voice from across the warehouse.|It was the manager speaking.|The manager asked if I was alright.|I tried to respond but couldn't.|The manager walked towards me.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He sat me down in a chair.|He asked what was wrong.|He got me a glass of cold water.|The pressure in my chest eased up.|I started to feel better.|I had been having a panic attack.|The manager's quick action helped me.|I learned to check in with myself.,"While engaged in my routine tasks at the warehouse, I found myself sorting and shelving various items. Several hours into my shift, a peculiar sensation overcame me. Initially, I attributed the light-headedness to hunger, as I had skipped my meal for the day. However, a constriction in my chest prompted me to pause and rest against the nearest wall. The discomfort intensified, my heartbeat accelerated, and my vision became speckled. Perspiration began to form as I struggled to breathe deeply, but to no avail. Overwhelmed with fear, I faintly heard the manager's voice inquiring about my condition from across the space. Unable to articulate a response, I watched as he approached. My legs gave way, but he managed to support me before I hit the floor. He escorted me to the break room and seated me, questioning the cause of my distress. After he handed me a refreshing glass of water, the tightness in my chest subsided. Gradually, I recovered from what turned out to be a panic attack. The manager's prompt intervention was a relief, and it taught me the importance of self-awareness.",125.04,1095,0.11,35_3.json
78,I was at work one day.|I was doing my usual job.|I was working on the warehouse floor.|I was stocking boxes.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I was feeling a bit strange.|I was feeling lightheaded.|I chalked it up to hunger.|I had not eaten that day.|I felt tightness in my chest.|I started feeling pressure in my chest.|I stopped what I was doing.|I leaned against a nearby wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat on my forehead.|I felt sweat on my arms.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I didn't know what to do.|I heard a voice across the warehouse.|The manager saw me.|Someone checked if I was alright.|I couldn't find my voice.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me in time.|He took me to the staff room.|He got me a glass of cold water.|I had a panic attack.,"One day at work, while performing my routine tasks on the warehouse floor, which involved stocking and arranging goods, I began to experience an odd sensation after several hours into my shift. It was nearing the end of the day, and I felt unusually faint, attributing it to not having eaten all day. Suddenly, a constricting sensation enveloped my chest, accompanied by a mounting pressure. I ceased my activities and braced myself against a wall as the sensation intensified and my heartbeat escalated. Blurry spots danced before my eyes, perspiration formed on my brow and arms, and despite attempting to breathe deeply, I struggled to draw breath. Overcome with fear and uncertainty, I was unable to call out for help. However, my manager noticed something was amiss from across the warehouse and inquired about my condition. Voiceless, I watched as he approached, and just as my surroundings began to fade, I felt myself collapsing. Fortunately, he caught me before I hit the floor and escorted me to the staff room, where he provided me with a glass of cold water. It turned out that I had suffered a panic attack.",132.86,996,0.13,36_1.json
79,I was at work doing my usual job.|I was stocking boxes on the warehouse floor.|I was organizing merchandise.|I had been working for a few hours.|It was getting late.|I had been feeling a bit strange.|I felt lightheaded but thought it was hunger.|I hadn't eaten yet that day.|I felt a strange tightness in my chest.|I stopped and leaned against a nearby wall.|The pressure in my chest got stronger.|I felt my heart pounding in my chest.|I started seeing spots.|I felt sweat dripping down my forehead.|Sweat was dripping down my arms.|I tried to take deep breaths.|I couldn't catch my breath.|I was really scared.|I didn't know what to do.|I heard a voice from across the warehouse.|The manager had seen me.|Someone noticed me and checked on me.|I tried to yell back but had no voice.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me just in time.|He took me to the staff room.|He sat me down in a chair.|He asked me about what was wrong.|He got me a glass of cold water.|He told me to rest for a bit.|The pressure in my chest eased up.|I started to feel better.|It was a panic attack.,"While performing my routine duties at the warehouse, I was busy arranging boxes on the floor and sorting out the goods. Several hours into my shift, it was becoming quite late, and I began to experience an odd sensation. Initially, I dismissed the light-headedness as a sign of hunger since I hadn't eaten all day. However, an unusual constriction in my chest prompted me to pause and support myself against a wall. The sensation in my chest intensified, and my heartbeat seemed to echo loudly. Blurry spots appeared in my vision, and perspiration started to bead on my forehead and trickle down my arms. Despite attempting to breathe deeply, my breaths were shallow and insufficient. Overwhelmed by fear and uncertainty, I was at a loss for what to do next. Suddenly, a voice echoed from the other side of the warehouse; it was my manager who had noticed my distress. Although I tried to respond, my voice failed me. As my manager approached, the edges of my vision began to fade to black, and I felt myself collapsing. Fortunately, he caught me just before I hit the floor and escorted me to the staff room. There, he seated me and inquired about my condition, offering me a glass of chilled water and advising me to take a break. Gradually, the tightness in my chest subsided, and I began to recover. It turned out to be a panic attack.",173.9,1148,0.15,36_2.json
80,"I was at work one day.|I was doing my usual job.|I worked on the warehouse floor.|I stocked boxes and organized merchandise.|I had been working for a few hours.|It was getting late.|I felt a bit strange.|I felt lightheaded.|I thought I was just hungry.|I walked around the warehouse.|I returned items to proper places.|I felt tightness in my chest.|I stopped what I was doing.|I leaned against a wall.|The pressure got stronger.|I felt my heart pounding.|I started seeing spots.|I felt sweat dripping down.|I tried to take deep breaths.|I couldn't catch my breath.|I felt really scared.|I didn't know what to do.|I heard a voice across the warehouse.|The manager saw me.|I tried to yell, but couldn't.|The manager walked towards me.|I felt my world going dark.|I started to drop to the ground.|The manager caught me.|He took me to the staff room.|He sat me in a chair.|He asked me questions.|He got me cold water.|The pressure slowly eased up.|I started feeling better.","One particular day at work, while performing my routine tasks on the warehouse floor, which involved stocking and arranging goods, I began to experience an odd sensation after several hours into my shift. As the evening approached, a sense of lightheadedness overcame me, which I initially dismissed as hunger pangs. As I continued to navigate the warehouse, returning items to their designated spots, a sudden tightness enveloped my chest. I paused my activities and braced myself against the nearest wall, only to feel the pressure intensify and my heartbeat accelerate. Blurry visions and beads of sweat emerged as I struggled to breathe deeply, but my efforts to regain my breath were futile. Overwhelmed by fear and uncertainty, I was at a loss for what to do next. From across the expanse of the warehouse, my manager's voice reached me. I attempted to shout back but found myself voiceless. As he approached, my surroundings began to fade to black, and I felt myself collapsing. Fortunately, my manager was quick to react and caught me before I hit the floor. He escorted me to the staff room, where he seated me and peppered me with questions, providing me with a glass of cold water. Gradually, the chest pressure subsided, and I could feel my condition improving.",162.79,969,0.17,36_3.json
81,"I felt lightheaded and a strange tightness in my chest at work.|I nearly collapsed, but the manager caught and helped me.|The manager's quick action helped me recover from a panic attack.","At my job, I experienced dizziness and an unusual constriction in my chest. I was on the verge of fainting when the supervisor swiftly intervened and supported me. Thanks to the supervisor's prompt response, I was able to get through a panic attack.",58.11,187,0.31,3_1.json
82,"I felt lightheaded and experienced tightness in my chest while working.|I started to panic and struggled to breathe, feeling scared and helpless.|The manager noticed something was wrong and helped me, diagnosing it as a panic attack.","While engaged in work, a sensation of dizziness overcame me, accompanied by a constricting feeling in my chest. Anxiety quickly set in, and I found myself gasping for air, overwhelmed by fear and a sense of powerlessness. Observing my distress, the manager came to my aid and identified the episode as a panic attack.",57.73,233,0.25,3_2.json
83,"I felt strange tightness and pressure in my chest while working.|I was scared and couldn't catch my breath as my condition worsened.|I was helped by the manager, who realized I was having a panic attack.","A peculiar sensation of constriction and heaviness in my chest overcame me during work. Fear gripped me when I found myself struggling to breathe as my symptoms intensified. The manager came to my aid, recognizing that I was experiencing a panic attack.",52.71,203,0.26,3_3.json
84,I felt lightheaded and ignored my hunger.|I experienced tightness in my chest and felt scared.|The manager noticed my distress and helped me.|I learned to take care of myself to prevent panic attacks.,"A sensation of dizziness overcame me as I neglected my need to eat. My chest constricted, instilling fear within me. Observing my discomfort, the manager came to my aid. This incident taught me the importance of self-care to avoid future episodes of panic.",66.27,200,0.33,4_1.json
85,"I felt strange and lightheaded at work but thought it was just hunger.|I experienced chest tightness and pressure and couldn't catch my breath.|The manager noticed my distress and came to help me.|It turned out to be a panic attack, and I learned to manage my health better.","At my job, a peculiar sensation of dizziness overcame me, which I initially attributed to not eating enough. However, I soon felt a constricting sensation in my chest and found myself struggling to breathe. Observing my discomfort, my supervisor approached to assist. It was eventually identified as a panic attack, prompting me to take greater control over my well-being.",61.43,274,0.22,4_2.json
86,I felt lightheaded and hungry while working in the warehouse.|I experienced chest pressure and difficulty breathing.|The manager noticed my distress and helped me.|I learned to take care of myself to prevent panic attacks.,"While laboring in the warehouse, I was overcome by a sensation of faintness and a strong appetite. I also suffered from a tightness in my chest and found it hard to breathe. Observing my discomfort, the supervisor came to my aid. This incident taught me the importance of self-care to avoid future episodes of panic.",67.25,222,0.3,4_3.json
87,"I was working in the warehouse and started feeling lightheaded.|I felt a tightness and pressure in my chest that increased.|I saw spots, felt sweaty, and struggled to breathe.|The manager noticed me and helped when I was about to faint.|I learned that I had a panic attack and need to take better care of myself.","While laboring in the storage facility, I began to experience a sensation of faintness. A constricting sensation and a growing pressure in my chest became apparent. My vision was marred by speckles, perspiration broke out, and my breathing became labored. The supervisor saw my distress and came to my aid just as I was on the verge of passing out. It was later revealed to me that I had suffered a panic attack, highlighting the importance of prioritizing my well-being.",82.77,312,0.27,5_1.json
88,I was working in the warehouse and felt lightheaded.|I experienced chest tightness and pressure while returning items.|I leaned on a wall and felt scared as the pressure increased.|The manager saw me struggling and quickly came to help.|I learned the importance of self-care after a panic attack was identified.,"While laboring in the storage facility, I began to feel dizzy. A sensation of constriction and a heavy feeling in my chest emerged as I was restocking goods. In search of support, I propped myself against a wall, feeling a surge of fear as the discomfort intensified. Noticing my distress, the supervisor rushed over to assist. This incident taught me a valuable lesson about the necessity of looking after my well-being, especially after it was determined that I had suffered a panic attack.",93.62,311,0.3,5_2.json
89,I was working in the warehouse and felt lightheaded due to hunger.|I started feeling tightness and pressure in my chest while working.|I felt scared as my heart pounded and I struggled to breathe.|The manager saw me struggling and came to help me before I collapsed.|I learned I had a panic attack and need to take better care of myself.,"While laboring in the storage facility, a sense of faintness overcame me, a consequence of not eating. As I continued my tasks, a constricting sensation and a heavy pressure enveloped my chest. Fear gripped me when my heart began to race and my breathing became labored. Noticing my distress, the supervisor quickly intervened to assist just as I was about to faint. It turned out to be a panic attack, and it was a stark reminder that I must prioritize my well-being.",69.96,337,0.21,5_3.json
90,"I was working in the warehouse and feeling lightheaded due to not eating.|I felt a strange tightness and pressure in my chest.|I leaned against the wall as my symptoms worsened.|I tried to breathe but couldn't, and I started to feel scared.|The manager noticed me and came over as I was about to pass out.|He helped me recover, and I learned the importance of self-care.","While laboring in the storage facility, I began to experience dizziness because I had skipped a meal. A peculiar sensation of constriction and heaviness enveloped my chest. As the discomfort intensified, I found support against a wall. My breathing became labored, instilling a sense of fear within me. Just as I was on the verge of fainting, the supervisor spotted my distress and approached to assist. His help was crucial in my recuperation, and it taught me a valuable lesson about the necessity of looking after oneself.",96.41,370,0.26,6_1.json
91,I was working late at the warehouse.|I felt lightheaded from not eating.|I experienced chest tightness and pressure.|I couldn't catch my breath and saw spots.|The manager noticed and came to help.|I realized I had a panic attack and learned to take care of myself.,"Laboring overtime at the storage facility, I began to feel faint due to skipping meals. A sensation of constriction and heaviness enveloped my chest. Struggling for air, my vision was dotted with specks. Observing my distress, the supervisor quickly intervened. It dawned on me that I was suffering from a panic attack, which taught me the importance of self-care.",77.49,264,0.29,6_2.json
92,I was at work stocking boxes in the warehouse.|I felt lightheaded and chalked it up to hunger.|I experienced tightness and pressure in my chest.|I struggled to breathe and felt scared.|The manager noticed and came to help me.|I learned it was a panic attack and to take care of myself.,"While organizing inventory in the storage area, I began to feel dizzy, which I initially attributed to not eating enough. Soon after, I was overwhelmed by a constricting sensation and a heavy feeling in my chest. Breathing became difficult, and I was filled with fear. My supervisor saw what was happening and rushed over to assist me. It turned out to be a panic attack, and from that point on, I understood the importance of self-care.",58.1,285,0.2,6_3.json
93,I was working on the warehouse floor stocking boxes.|I felt strange and attributed it to hunger.|I felt tightness and pressure in my chest.|I leaned against a wall but felt worse.|The manager noticed I needed help and approached.|I almost fainted but the manager caught me.|I learned I had a panic attack and to take better care of myself.,"While I was busy arranging boxes on the warehouse floor, I started to feel odd, which I initially thought was due to being hungry. Suddenly, there was a constricting sensation and a heavy feeling in my chest. Seeking support, I rested against a wall, yet my condition deteriorated. Observing my distress, the supervisor came over to assist. Just as I was about to pass out, the supervisor supported me. It turned out that I had experienced a panic attack, and it was a wake-up call to prioritize my well-being.",99.26,339,0.29,7_1.json
94,I was working on the warehouse floor doing my usual job.|I started feeling lightheaded and chalked it up to hunger.|I felt chest tightness and pressure getting stronger.|I leaned against a wall and felt my heart pounding.|I saw spots and sweated as I struggled to breathe.|The manager noticed me and rushed to help as I collapsed.|I learned it was a panic attack and to take care of myself.,"While performing my routine tasks on the warehouse floor, I began to experience a sensation of lightheadedness, which I initially attributed to a lack of food. As time passed, I encountered an intensifying sensation of constriction and heaviness in my chest. Seeking support, I propped myself against a wall, my heartbeat thundering in my ears. My vision became spotty and perspiration broke out as I fought for air. Observing my distress, the manager quickly came to my aid just as I gave way to a collapse. It was later explained to me that I had suffered a panic attack and that it was important to prioritize my well-being.",123.19,390,0.32,7_2.json
95,"I was working in the warehouse stocking boxes.|I felt lightheaded and hungry because I hadn't eaten.|I experienced tightness and pressure in my chest.|I saw spots and felt sweat dripping down my forehead.|The manager called out to me and walked over.|I started to collapse, but the manager caught me.|The manager helped me recover from a panic attack.","While I was busy arranging boxes in the storage area, a sensation of dizziness and an intense craving for food overcame me due to my empty stomach. A constricting sensation enveloped my chest, and I began to see speckles while perspiration trickled down my brow. The supervisor shouted my name and approached me. Just as I was about to faint, the supervisor grabbed hold of me. With the supervisor's assistance, I was able to recuperate from an episode of panic.",94.66,351,0.27,7_3.json
96,"I was working on the warehouse floor, stocking boxes.|I began to feel lightheaded and blamed it on hunger.|I felt pressure in my chest while returning items.|Sweat dripped down as I struggled to breathe.|The manager saw me and called out to check on me.|I couldn't respond but the manager reached me in time.|The manager took me to the staff room to rest.|I realized I had a panic attack and learned to care for myself better.","While I was busy arranging boxes on the warehouse floor, I started to experience a sensation of faintness, which I initially attributed to not eating enough. As I was putting things back, I noticed a tightness in my chest. Perspiration began to cascade down while I found it increasingly difficult to draw breath. Noticing my distress, the supervisor inquired about my well-being. Incapable of uttering a single word, I was fortunate that the supervisor got to me swiftly. They escorted me to the employee lounge for some downtime. It was then that I recognized the symptoms of a panic attack and understood the importance of prioritizing my health.",107.79,426,0.25,8_1.json
97,I was working in the warehouse stocking boxes.|I felt lightheaded due to not eating that day.|I experienced tightness and pressure in my chest.|I leaned against a wall but the pressure increased.|I saw spots and couldn't catch my breath.|The manager saw me and walked toward me.|I was having a panic attack and the manager helped me.|I learned to check on myself and ensure proper rest and food.,"While I was busy arranging boxes in the storage area, I started feeling dizzy because I hadn't eaten anything all day. A constricting sensation began to build up in my chest. I tried to steady myself against a wall, yet the sensation grew stronger. My vision became spotty and I struggled to breathe. Noticing my distress, the supervisor approached me. It turned out I was in the midst of a panic attack, which the supervisor assisted me through. This incident taught me the importance of self-care, including adequate rest and nutrition.",88.73,395,0.22,8_2.json
