recall_id,sum,mbits_to_chars,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
610ab461c2ab64d69a5466d6,86.34,0.11,"A man was working in a warehouse and doing his usual tasks including stocking the shelves. As he was doing so, he started to feel pressure in his chest. He leaned against a wall, but the pressure continued to get worse, and he started seeing spots in his vision. Luckily, his manager called out to him from across the warehouse asking if he was alright. The man was unable to find his voice, so the manager started coming over to check on him. The man's vision started to go dark, and his legs started to give out, but his manager caught him in time. His manager brought him to the staff room and had him take a seat, and asked the man some questions. The manager told the man to rest for a bit and brought him a glass of cold water. The man had been having a panic attack.",8.47,5.3,7.12,2.67,-2.95,3.04,-1.36,1.79,-0.48,-0.49,-1.02,-2.1,0.51,4.6,1.9,-0.8,6.25,2.05,-0.78,5.9,-0.17,-1.38,1.32,0.82,0.71,-0.37,7.22,2.91,-0.71,1.31,-1.41,2.42,-1.62,2.97,2.07,1.56,0.05,2.56,2.93,8.96,1.47,0.14,0.2,5.45,8.17,-0.31,-1.05,-0.32,4.13,-0.05,1.4,-2.35,-0.18,-0.78,-0.37,-0.98
5f7bfb7947a8901eadd910df,91.9,0.11,"Working on the warehouse floor, organizing merch and other things. Started to feel strange, lightheaded, but thought it was because they hadn't eaten that day. Walking round the warehouse felt tightness in chest and heart pounding. Leaned against a wall for support. Forehead and arms sweating, and started seeing spots. Tried to take deep breaths but couldn't catch breath. Heard someone call out to them, which turned out to be the manager checking if they were ok. Tried to speak and respond but couldn't. Felt their world going dark and began to fall. Manager got there in time to stop them hitting the floor, and took them to another room to sit down. Later realised they had a panic attack and resolved to check in with themselves regularly to make sure they look after themself properly, eat regularly, etc.",10.8,4.41,9.42,0.28,6.86,3.02,-1.72,3.5,3.33,-1.43,2.28,3.97,-2.54,7.58,-0.05,-7.52,5.46,-0.13,1.79,1.37,7.94,3.89,6.54,3.89,0.73,-1.12,1.59,3.95,0.17,1.73,-1.02,3.31,-4.59,0.53,-4.69,5.43,1.14,4.09,0.95,4.03,0.71,-1.21,0.37,-0.58,0.59,-1.04,-1.72,-0.23,-1.29,1.45,0.19,-0.25,-0.47,5.5,1.41,-0.7
6087ced6ee79bf8589245a7d,97.34,0.09,"Well, I was at work one day, working in the warehouse. I was feeling a bit strange but I put it down to a hunger not having eaten that day. I was doing my job as normal checking things were in the right places in the warehouse and I was feeling a bit lightheaded. Suddenly I started to feel a tight pressure in my chest. I leaned against a wall for a bit to see if that helped but the pressure only got worse. Then I started to see dots in front of my eyes. I tried to take a deep breath but I couldn’t seem to do it. Then I saw my manager across the warehouse floor, he was asking me if I was ok but I couldn’t find my voice. It seemed someone had been keeping an eye on me and told my manager that I was not right. Then everything went black and I started to fall towards the floor. Luckily my manager caught me and helped me to get to the staff room. He sat me on a chair and gave me a glass of cold water and I started to feel better. It seemed I had been having a panic attack. It taught me lesson to look after myself better and to make sure I check in with myself and not to skip meals and to rest when I am supposed to.",19.04,5.91,6.85,-2.12,-2.23,3.58,-1.58,4.61,2.01,2.13,4.28,-1.35,0.66,6.2,2.46,-2.79,8.02,3.1,-1.84,8.4,-2.28,-1.56,3.58,1.66,-0.16,-1.07,2.41,2.24,-2.26,1.65,3.65,0.51,-3.89,2.82,-2.92,-0.31,1.56,2.42,-0.11,10.45,1.75,-5.05,-0.56,5.5,-0.2,0.43,-1.23,0.25,4.03,1.27,0.6,-0.54,-0.57,5.63,3.16,-0.86
5f79f34d5a697d0c18b4ade5,106.65,0.1,"A man was going about his normal working day, stacking shelves, but as the time got late, he began to feel strange, but put it down to the fact he hadn't eaten yet that day. He decided to lean against a stack of boxes and rest for a few minutes, but when trying to take a deep breath, he couldn't catch his breath. Feeling sweat rolling down his head and arms, he heard someone - his manager - call out to him to see if he was okay, yet he wasn't able to find his voice to shout back in reply. As the manager came closer, he felt his world go black, before he started to fall to his knees - but not before his manager caught him in time before he hit the floor. His manager took him to the staff room, gave him a glass of cold water and asked him questions as to what happened. He rested for a few minutes and started to feel better. It turned out he was having a panic attack, which he escaped from due to his quick acting manager. It reminded him to check in with himself and eat correctly as to not experience it again.",9.22,4.79,4.24,2.38,-2.89,4.27,2.73,3.72,0.75,0.98,3.39,-5.26,-1.01,2.31,-0.06,-1.02,-0.13,-0.3,-0.62,-0.15,5.28,2.88,4.21,2.82,0.32,-0.53,0.78,2.57,-0.9,1.66,-1.38,2.89,0.74,3.23,-0.33,4.04,2.6,2.29,1.96,10.17,0.3,-0.73,0.55,5.99,2.62,1.58,-2.15,1.69,3.88,8.59,2.12,-0.11,-1.05,7.08,2.24,1.41
609fbb715adb8f96055138df,113.16,0.12,"I was working at the warehouse doing my usual job stocking boxes, sorting things to their usual places. I had felt light headed but I thought its because I had not eaten in a while that day. As I was going to place the box I felt a tightness in my chest, I leaned against a nearby wall, I tried to take a deep breath and I couldn't. I could feel sweat dripping from my forehead and my arms. I started seeing spots when I suddenly heard a voice asking if everything was alright. It was my manager, she/he noticed that something was not okay , I tried to yell back that I don't feel good but I could't. My world started to go black and I started to drop to the ground. My manager caught me before i hit the ground and took me to the office to rest. I was having a panic attack and although it was not a fun experience it could have been worse had my manager not caught me in time. I realized it is important to check in with myself, rest and eat healthy food.",11.95,6.82,4.64,8.08,2.89,3.81,-1.59,0.24,1.72,2.27,2.58,-3.36,0.38,6.61,1.0,-0.64,6.85,-0.88,-0.51,3.25,7.61,4.0,4.0,1.47,0.03,-0.59,0.9,2.62,-1.04,0.95,-1.59,0.93,6.7,1.12,-3.62,4.57,6.84,2.11,1.73,0.7,-1.07,-2.67,-0.19,0.17,2.77,-0.81,-1.59,0.18,3.16,1.53,1.59,3.24,3.66,4.82,3.89,-1.07
614f68f720e1cb34cef9a1a9,121.42,0.12,"Well, I was at work one day, doing my usual job; stacking boxes and organizing shelves. I started to feel dizzy and light-headed and my chest felt heavy. At first I thought it was because I was tired and hungry. It started to get worse and I stopped doing what I was doing and leaned against a shelf. I started to see spots and felt sweat dripping down my forehead. I tried to take big breaths, but I just couldn't catch my breath. My manager saw me from across the warehouse floor and called out to see if I was alright. Apparently, someone was watching me and was checking to see if I was okay. I felt my world start to go dark and my legs started to give way. Luckily, my manager got to me and caught me before I hit the floor. He took me to the staff room and got me a glass of cold water. After a few minutes, my chest felt better. It turns out I had been having a panic attack. It was never pleasant, but it could have been a lot worse. This taught me to make sure I drink enough water and get enough rest to ensure this doesn't happen again.",19.86,8.17,5.59,3.98,1.27,3.89,-1.1,-0.07,0.87,0.36,-0.95,-4.41,-1.02,3.06,0.78,1.87,0.63,0.19,-0.72,5.51,8.53,-1.91,3.4,4.8,0.48,-1.05,3.07,2.16,-0.01,2.57,4.36,8.28,-5.67,0.59,-3.07,5.46,-0.63,3.81,2.2,11.93,-0.25,-5.03,-0.07,6.94,-0.59,2.61,1.39,0.03,5.04,0.61,0.15,6.91,3.25,-0.15,3.73,-0.21
63f7ebd5b7cf8a1e373b714c,125.82,0.12,"Well, one day I was working at the Warehouse. My job is to stack boxes and work on the warehouse floor. I had been working for a few hours and it was getting rather late. I had felt a bit strange and lightheaded. I thought I was hungry as I hadn't eaten yet. As I was walking around the warehouse and putting items back, I started feeling a strange pressure in my chest. I had to lean against a wall but it didn't help. It was getting worse and my heart was pounding in my chest. I then started sweating and tried to take deep breaths. I then heard a voice from across the warehouse - it was the manager. He was checking to see I was okay. However, I couldn't respond as my voice was tight. I dropped to the ground and the manager luckily caught me before my legs gave out. He asked me what was wrong and told me to sit down with a glass of water. I started feeling better and realised I'd had a panic attack. The situation could have been much worse and it taught me to make sure I eat and rest properly to avoid further episodes.",17.58,6.11,9.11,3.56,-4.67,8.86,5.08,8.15,3.02,0.29,-0.0,3.11,9.54,7.73,2.59,-6.21,5.3,1.69,0.77,-4.27,5.2,-2.55,5.49,1.62,0.6,-0.26,9.48,4.97,-1.21,1.05,-3.12,3.58,-2.23,-1.0,-3.88,-3.55,4.12,2.06,6.09,2.85,-0.02,-3.62,-0.3,4.19,1.91,0.45,-0.88,0.32,-0.88,2.09,-0.42,-0.61,2.3,1.35,6.53,6.76
5eb0453f0852800c239c6afd,139.07,0.13,"One day he was working his usual job. He works at a warehouse stocking boxes. He hadn't eaten yet that day. He started to feel a bit unwell. As he was putting everything away, he started to feel very strange. He rested up against a wall. His heart was pounding. His face and arms were dripping with sweat. Soon he started seeing spots. He heard a voice from across the warehouse. It was his manager. Someone had seen him and wanted to check in on him. He tried to call out to the manager but couldn't find his voice. As the manager walked closer, his world went dark. Luckily, his manager was close enough to catch him before his legs gave out. The manager brought him into the staff room. The manager asked what happened and gave him a cold glass of water and told him to rest. After a few minutes, the pain in his chest went away. He discovered he had a panic attack. It was not a fun experience but he believes it could have been worse. It was a lesson for him to make sure he checks in with himself regularity and to ensure he gets good rest and eats.",10.35,6.11,6.23,9.8,-3.8,3.89,-1.42,-0.26,1.52,0.97,3.35,-2.28,3.34,1.57,0.51,-1.09,4.07,0.7,1.07,3.0,3.4,3.43,2.88,-0.18,0.75,-0.78,9.9,3.04,0.59,4.1,5.15,3.15,-1.22,3.1,1.04,4.36,-2.29,3.55,6.46,9.64,0.22,-4.14,0.05,5.78,7.27,2.89,0.56,-0.6,-0.21,1.14,0.14,4.68,2.33,6.21,4.5,0.55
63b88f0a0092804c1fabe3f9,168.45,0.21,"I was at work one day and I was doing my usual job which was working on the warehouse floor. I had been feeling a bit strange and lightheaded but chalked it up to hunger and not having enough food that day. Then as I was walking around the warehouse returning items to their proper places, I started feeling a strange tightness and pressure in my chest. I stopped what I was doing and leaned against a wall, but the pressure only got stronger. And I could feel my heart pounding in my chest. I could feel sweat dripping down my forehead and my arms. I tried to take some deep breaths, but I just couldn't catch my breath. I was scared and didn't know what exactly to do. Suddenly I heard a voice coming from across the warehouse, which was the manager who had seen me and called me out.",14.67,8.23,12.01,-4.34,-1.73,2.59,-2.32,7.61,2.66,7.38,2.45,4.8,16.23,9.23,5.5,5.62,0.81,12.31,5.87,-6.61,13.42,4.62,10.54,7.93,5.63,6.76,13.96,5.93,5.31,9.99,-1.64,0.64,-7.04,-0.49,-1.47,-2.87,-1.75,0.95,-0.77,-1.3,-0.38,0.21,0.62,-0.31,0.78,-1.32,-1.26,0.39,-0.06,-0.22,1.66,-1.13,-1.08,-0.26,0.03,-0.54
5efc558cf12a69012712b8d8,177.9,0.25,"I was at work one day working on the warehouse floor, stocking boxes and organizing merchandise. I had been working for a few hours and it was getting late. I had been feeling a bit strange, I was walking around the warehouse I started to feel a strange tightness and pressure in my chest. I stopped what I was doing and leaned against a nearby wall for a bit, I could feel my heart I started seeing spots and I could feel sweat dripping down my forehead and my arms. I tried to take some breaths, I was scared and didn't know what to do. It was the manager, who had seen me and called out to me - He asked me questions what was wrong and what happened. He got me some water and told me to rest for a bit.",13.46,7.19,10.22,8.41,9.61,10.21,6.25,12.23,-2.29,-3.21,-1.85,6.01,-2.62,10.85,5.76,5.38,13.54,0.45,3.38,7.31,14.62,3.67,10.15,-1.7,5.28,7.02,-1.5,5.92,4.07,10.11,-2.49,-0.16,-8.24,0.06,-2.5,-3.97,-1.22,0.78,-0.26,2.66,-0.48,3.45,3.55,3.98,9.02,-2.3,-0.42,0.28,-1.05,-0.1,2.59,-1.56,-0.43,-0.54,0.31,-0.99
603e1fe6849f5c63a9997cf5,260.19,0.18,"Well, I had a normal day shift at camp. Pack in boxes and sort. I began to feel a strange pressure in my chest. I stopped working and leaned against the wall for a while, the pressure only increasing. And I felt my heart beating in my chest. The next thing I noticed was spots on my forehead and arms, and I could feel the sweat running down my face. She took several deep breaths, but couldn't hold her breath. I was so scared and didn't know what to do. Suddenly, I heard a voice from the other side of the warehouse. It was the manager who found me and called me. Apparently someone noticed me and was checking to see if I was okay. I tried to shout back that something was wrong, but I couldn't find my voice. The manager approached me and it felt like my world went black. I started to fall to the ground, but luckily the manager was there in time and caught me just before my feet stopped. He took me to the staff room and sat me down in a chair. He asked me what was going on and what had happened. He gave me a glass of cold water and told me to get some rest. After a few minutes, the tightness in his chest gradually eased and he began to feel better. It turned out that I was having a panic attack, but the manager's quick response allowed me to escape the situation. It wasn't a pleasant experience, but it could have been worse. From this experience, I learned to control myself and ensure proper rest and food to avoid further attacks.",15.65,3.91,2.08,2.48,-0.39,3.74,-2.72,2.13,-1.41,-0.28,-0.59,-2.29,0.01,6.86,1.45,3.0,7.16,5.66,4.29,5.87,7.19,3.13,7.67,3.37,5.06,6.32,10.53,4.87,1.87,6.47,8.93,9.94,11.8,4.67,-0.49,4.59,6.51,5.08,8.03,13.59,4.43,-1.6,3.14,8.06,9.41,4.3,5.89,3.38,6.49,2.47,2.77,5.72,4.42,-0.34,8.64,7.27
