recall_id,sum,recall_text,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
44,155.07,"About a month ago we were driving up to the Junior baseball game, up Twenty-Four, there is this guy trying to turn left onto the road. So we wait for him to turn but he gets about half way across before the lights change and he's stuck in the middle of the road, right on the median. Anyways we drive through quickly to get ahead of him and when the traffic starts again he begins to follow us real close up Twenty-Four. Lisa was in the car with me and she says ""that guy is following real close"", and I look back in the rear-view mirror and she's right. He's weaving this way and that across the lanes and sticking real close to us all the way up Twenty-Four. We go a mile, maybe two and I'm starting to think about drunk drivers and how they're the biggest cause of death to kids and whatnot, because I'm thinking this guy must be drunk to be driving like this. I think I'll stop at the next light and get out and go back there and see what's up, give him a piece of my mind, but then I wonder if he's actually sick and if I want a confrontation after all. I'd hate it to read the paper the next day and hear about a guy dying of a heart attack on the highway and I had done nothing about it. Anyway, my mind was made up and I was going to go back there when we pull up at a stop sign and there's a police car on the other side of the road, so I call them over. They swing across the road and I get out and say ""that guy back there is either drunk or sick, but he can't keep his car in his lane at all"". They turn the cruiser around and head over to him, and he has stopped a ways up the road. He starts to back up slowly when he sees the police coming towards him, then he starts forward again and drives real slow like back along the road. I don't know whether they ever caught him or what was what haha but it sure was a strange thing.",22.63,3.79,4.98,14.98,0.61,1.08,-0.78,-2.71,3.95,0.01,-1.81,0.97,0.68,-6.88,2.69,3.4,-0.73,-0.61,-2.36,-1.33,-0.91,0.87,1.9,-0.97,2.95,-3.8,-7.13,3.3,-2.25,0.8,-0.56,0.88,10.13,2.58,4.37,-0.39,-0.97,4.96,3.87,0.65,-0.52,20.34,-1.72,3.17,0.11,0.53,13.69,-2.3,1.52,11.34,1.75,-1.5,-1.96,14.56,-1.68,0.55,2.23,-0.13,6.2,2.37,6.51,3.05,-1.58,2.26,-1.16,3.35,0.68,0.05,-2.1,1.72,0.85,-0.94,0.15,-1.95,-3.87,0.19,5.45,-2.73,5.36,3.88,4.51
2,171.19,"About a week ago I was headed to a softball game at Homestead Diamond put on by my church. I was driving down Twenty-Four and was waiting to turn, but a car started going for the spot at the same time. I quickly drove past him and he just stayed stopped blocking the highway. Then the driver started following us. I was with my friend Lisa and she said the vehicle was right on my tail, like almost bumper to bumper. And he was driving all over the place and not staying in his lane. I thought for sure he was drunk, and that I should turn around and confront him. But then I thought that he could also have a medical problem, like maybe he was having a heart attack, and I didn't want to read the news the next day and see that someone died while having a heart attack and I could have done something to help them. Part of me also didn't want to do anything but by then, I had already made up my mind to confront him. Then I saw a sheriff on the other side of the road, so I stopped and motioned for him to come over. I told the sheriff that the man behind me was driving erratically and couldn't stay on one side of the road, and that he was either drunk or having a heart attack, but was having some kind of problem. When I stopped to talk to the sheriff the driver of the vehicle stopped a ways down the road. Then when the sheriff drove after him, he started driving the road in reverse. Then the driver turned the car around and started driving the right way, with the sheriff following. He was driving really slow and it was such a funny thing to witness. I'm not sure if the sheriff ever stopped the driver of the vehicle.",18.36,19.45,3.47,12.21,3.01,2.8,-0.72,-0.81,0.98,-0.91,-4.41,3.95,2.04,4.78,-0.83,1.09,0.11,0.29,-0.73,4.37,1.99,-0.28,3.31,-1.11,0.8,-3.03,-10.26,1.85,0.41,0.83,-0.33,2.86,8.17,3.39,7.41,-0.62,0.39,3.45,4.42,0.34,-0.98,2.07,-1.84,3.88,0.6,0.24,1.96,-0.87,1.41,8.71,3.86,-1.07,-0.54,12.16,0.02,3.45,5.25,-2.14,12.54,2.57,-3.63,1.21,-0.56,-0.25,2.53,5.37,2.84,-0.27,-3.31,4.38,0.78,-2.21,0.11,-1.29,0.76,-0.49,3.5,-1.06,5.77,4.66,8.58
12,183.3,"They were going to a church diamond league softball game at the high school and they were going up 24 and they were getting ready to turn at the ranch eggs. They put on their turn signals and went over. There was a guy in his mid fifties who was blocking the lane and headed to the same spot as they were going and they said you jerk and they got ahead of him. The guy who was blocking the lane starts following them and Lisa the friend said, ""This guy is on your tail."" He starts weaving back and forth and this lead him to thinking the guy could be a drunk driver and how it is the number 1 killer of kids and that it is everyone's responsibility to report drunk driving. Then he thinks maybe they were having a heart attack and that he would feel guilty if he read the paper and saw a man had died of a heart attack and then he motioned at the police to come towards him. He then tells the police that the guy behind him is either drunk or sick. As the police moved towards him, the guy started backing away. The police pursued him but don't know what the result was.",25.27,4.53,2.54,15.73,31.48,1.54,2.01,-0.67,2.2,-1.91,9.33,-0.9,7.44,11.42,-1.1,-0.83,0.05,0.45,6.16,2.92,-0.64,0.25,-1.39,-0.32,1.38,-2.82,-10.51,1.56,0.43,1.32,-0.73,2.31,8.61,4.89,2.7,0.47,-0.51,8.47,-0.87,-0.25,-0.79,24.04,10.18,0.55,-0.37,-0.37,-6.89,-1.48,-0.49,9.52,3.17,-1.49,-1.36,15.42,0.91,-2.61,-0.33,-1.13,2.71,2.47,-1.29,0.46,-1.06,2.61,-0.9,0.3,1.07,0.5,1.19,0.65,0.21,-0.59,0.41,0.76,-0.9,-3.42,-2.27,-0.48,-1.43,0.45,3.36
18,221.55,"We were going to the baseball diamond, and the High School. And we were driving up 25th, and we come to an intersection where this guy is coming from 24th. And he tries to get in right in the median, where people turn from you know. And I think ""you jerk"" but I manage to get in front of him. Then we head up 25th, up the hill, by Egg Ranch. And this guy, looks to be middle fifties, is right on my tail. Lisa looked back there and said ""He's right on your tail!"" And sure enough, we're basically bumper to bumper. And he can't keep his truck straight, in and out of the lane. So I think he must be drunk. And all I can think is how drunk driving is the number one killer on the roads. And how it's everyone's responsibility. That or maybe he's having a medical problem, like a heart attack. I just know it would kill me if I read in the papers the next day about a guy dying from a heart attack on the road. He could be having a heart attack and here I am thinking he's drunk. So I feel like I have to do something. We're coming up to a stop sign and I decide that when I stop, I'm going to get out and go see what's going on. Either he's drunk or having a medical problem, and I decided I needed to help. I don't really want to get involved but I feel like I have to. So I stop at the stop sign. And across the intersection, a police car has pulled up. So I wave him over, and I get out of the car. And I tell the deputy that either this guy behind me is drunk or having a definite medical problem because he's swerving across the lanes. But the driver saw me get out and talk to the deputy, and now he's stopped way back, far back from my car. Ha ha. Then as the deputy is walking down there to talk to him, he starts backing up. And then he pulls a u turn, and the police car follows him. But he's going real slow and careful down the road. It was quite comical. I don't know if they ever managed to pull him over.",16.73,11.44,3.7,3.23,11.28,-0.1,-1.95,-1.9,1.0,1.3,9.75,1.02,1.16,-1.68,-1.25,6.49,-0.17,-0.41,8.55,6.93,-2.17,-0.43,-3.25,-0.34,3.14,-1.62,-17.84,0.35,4.23,4.39,-0.38,3.7,6.6,5.59,8.35,0.99,-0.61,3.35,4.87,-1.17,-0.52,17.54,11.64,1.53,1.56,0.9,10.11,-0.74,-0.41,5.31,2.93,-0.01,1.81,15.53,3.87,3.47,-0.52,1.33,10.86,1.83,-4.48,4.2,-1.45,2.68,-0.64,1.27,4.7,2.33,6.83,6.16,0.1,-1.99,0.43,-0.57,-2.57,-2.37,-0.42,0.05,8.79,10.67,6.94
94,276.39,"About a month ago while going to a church league softball game, it was at Homestead High School up at twenty four. While trying to turn at Ranch Egg, there was a guy sitting there. He's about his middle fifties and he blocks the lane. I thought you jerk and he got twenty four blocked. While the traffic cleared about a mile or 2 north of twenty four, this guy is following us as we're going up this little hill and my friend Lisa said this guy is on your tail and I looked in the mirror and saw him and he's following bumper to bumper and I make sure he doesn't hit me. He sways from one lane to the other and I think of how drunk driving is the number one killer of kids. I tried to make up my mind on what to do. He appeared drunk. When I get to the stop sign, I'll try to find out. He may be drunk or having a heart attack. I knew I will feel bad if I saw the news that a man died in a heart attack while I thought he was drunk. We saw a deputy and I approached him and told him that driver is maybe drunk or sick. And when the man saw me walk up to the deputy, he reversed and went backwards and the deputy followed. Then he turned and the deputy did a U-turn. Then he started driving slowly. I don't know if he was caught but it was really comical to watch.",34.43,17.16,4.68,15.0,25.63,1.82,-0.19,-2.12,3.87,-1.52,13.93,0.02,6.9,-6.27,-0.7,0.46,-0.97,0.66,9.68,-1.19,-0.41,10.23,-1.3,0.88,3.6,-5.27,-4.87,3.92,14.1,-0.94,-0.74,-1.03,6.57,5.7,10.2,5.91,4.14,4.56,1.33,-0.97,-0.28,28.74,-3.64,9.7,1.23,4.52,7.01,-0.99,-3.11,11.02,3.42,-1.93,-2.7,15.79,6.6,-4.12,-1.51,-1.54,5.99,-1.93,-4.54,2.09,0.38,3.36,-1.1,0.16,0.89,-2.46,7.6,-1.67,0.06,2.68,0.62,-4.18,0.64,-1.73,3.01,4.98,6.88,4.17,5.39
98,360.7,"About a month ago, see, we were going to a church league. We had scheduled for high school. And I was slowing down to turn, signal. There's this guy to the right. Looked like he's about middle fifties. And head heading for the same spot. I'm going right there in the median. But I hurried up and got there ahead of him. Sitting there right in the middle of the highway. North of twenty-four, about centre at Ranch. Eggs were going up this hill. And this guy's on my tail. I looked in the mirror. And sure enough, he's right up it. Make sure he doesn't slam into me or anything. I'm thinking how drunk driving is the number one killer of kids. So I was trying to make my mind up what to do. So I figured when we get up to this stop sign, I'll ask him what his problem. Like maybe he's having a heart attack or something. Some guy died with a heart attack. And there I was thinking he was drunk. But I had made up my mind that I was going to. So we pulled up at the stop sign. And seen the sheriff. So I told him this guy behind me can't keep his car on the road. His got a problem. And as soon as he sees me call the sheriff, he drives off. When the cops went down there to check him out. He starts backing up. Going backwards down the road. And then starts forward again. And just driving real slow. I don't know if they ever stopped him or not.",39.92,8.91,2.64,12.99,22.05,9.19,2.45,-1.3,10.83,-0.08,19.64,-3.32,-0.93,11.79,0.27,12.09,-2.54,-0.16,-3.36,15.14,-1.99,0.6,9.55,-0.84,0.12,-1.01,-11.99,1.26,7.4,4.19,0.68,4.84,-4.12,-0.42,12.1,2.54,11.13,-1.17,1.57,-0.31,0.4,30.79,-2.6,12.61,-0.38,0.77,20.28,-2.86,-1.98,5.7,3.94,0.72,-0.62,1.26,16.05,-2.36,12.15,3.6,6.25,0.55,-3.24,0.77,-1.17,-0.1,3.07,2.25,1.83,2.7,9.72,-1.77,1.34,0.84,1.14,10.79,10.51,-3.51,8.42,-0.97,10.24,0.95,12.27
71,445.41,"About a month ago we were going to a church league softball game. They'd had the games all scheduled for the diamond at Homestead High School. You know where that's at? Well, we're going up Twenty-four, and getting ready to turn there, at Ranch Eggs. You know how you sit there and wait for the traffic to get by? Right there in the median? This guy starts, pulls out in the lane, i thought ""you jerk"" but i hurried up and got in there ahead of him. Couldn't keep it one lane. I figured that when we get up to this stop sign I'm going to go back and find out what his problem is, 'cause i'm thinking he's drunk and i know i oughta do something about it but at the same time if he's sick, like maybe he's having a heart attack or something you know. you gotta do something. Pretty soon they catch up with him, and he starts forward again, and they make a U-turn in the road to follow him but he's just slowly driving and being careful. I don't know if they ever stopped him or not.",39.42,53.54,14.04,23.71,44.79,0.02,-2.31,-1.79,2.58,-1.4,-0.81,2.33,2.33,-3.92,21.8,20.14,7.28,12.77,18.71,24.46,-2.76,0.13,-0.42,-0.13,1.14,-4.01,-12.18,1.82,0.57,1.71,-0.3,-2.06,-3.35,-0.06,1.84,0.35,0.08,0.09,10.75,-1.2,-0.11,1.57,-1.25,3.02,0.85,1.33,42.14,10.88,20.1,22.5,10.03,3.52,10.88,-0.38,-0.33,-0.53,-0.72,-2.27,4.53,-4.86,3.04,-1.91,-1.18,-1.68,-0.7,-0.86,-0.25,-1.15,-2.04,2.1,0.45,0.13,0.11,-0.75,-0.47,10.22,11.53,13.16,11.73,0.72,12.61
95,479.17,"About a month ago we were going to church game. They had the game scheduled for the diamond at Homestead high school. We went up twenty four and getting ready to turn at ranch eggs, slowing down for signal and this guy sitting on right coming to twenty four, looking in middle fifties. He blocked the lane and heading for the spot I'm going. You know how you sit waiting for traffic to get by. The guy starts pulling out in the lane and I thought ""you jerk"" but I hurried and got ahead of him. The guy sits in the middle of the highway blocked. We went down soon the traffic cleared heading towards the diamond about two miles north of twenty four and the guy is following us up the hill at ranch eggs. Lisa said the guy is right on my tail. I looked in the side mirror and the guy was there bumper to bumper and I tried to keep an eye on him making sure he doesn't slam on me. He waves back and forth unable to keep in one lane. All this time I think how drunk driving is the number one killer of people and how it's everybody's responsibility, trying to make up my mind on what to do. I was sure he was drunk on how he appeared and figured when we get to stop sigh I'm going back and find out his problem because I think he was drunk and I had to do something. Or maybe he has heart attack you have to do something. It'd be bad if I see in the papers of the guy died of heart attack. I had made up my mind so I pulled at the sign I walked and reported him. After he saw me going to the police he throws his car and runs away. The police start chasing him.",34.3,36.61,2.76,16.36,34.2,5.62,-0.87,-1.81,13.74,6.33,16.45,-0.47,6.57,18.69,22.75,0.48,2.89,8.14,13.25,15.4,-0.85,7.12,6.2,1.64,8.73,7.29,-2.21,3.49,8.55,8.4,-2.52,4.43,4.7,6.17,9.71,11.75,9.34,6.54,9.56,-3.16,5.36,23.13,13.94,10.55,7.6,6.97,33.21,3.81,0.98,2.23,3.74,-0.18,7.9,17.25,-2.9,-3.52,7.49,3.6,-6.28,-2.5,-5.21,-0.08,1.29,-5.09,-0.5,-1.86,1.08,-0.11,8.55,-1.75,0.59,5.94,-1.31,-2.16,-2.0,-2.17,-0.71,-1.41,-3.09,1.2,-0.68
66,651.8,"About a month ago, we were heading to a church league softball game. The games were all set to be played at the diamond at Homestead High School. Do you know where that is? Well, we were driving up Route 24, getting ready to turn near Ranch Eggs, and I was slowing down, signaling to turn. As I was slowing down, there was this guy sitting off to the right, getting ready to merge onto Route 24. He looked like he was in his mid-fifties. He starts inching out onto the road, partially blocking the lane, aiming for the same spot I was headed to. You know how you wait in the median for traffic to pass? This guy pulls into the lane, and I thought, ""What a jerk..."" but I sped up and got in front of him. He stayed put, blocking Route 24, right in the middle of the road. Once the traffic cleared, we crossed over and continued toward the diamond, which is about a mile or two north of Route 24 on Aboite Center Road. But this guy starts following us. As we were heading up the slight hill by Ranch Eggs, he was tailing us closely. Lisa was with me, and she said, ""That guy is right on your bumper!"" I checked the rearview mirror, and sure enough, he was almost touching my car, so I kept an eye on him to make sure he didn’t hit us. He started swerving, unable to stay in one lane. It was pretty alarming. The whole time this was happening, I kept thinking about how drunk driving is the leading cause of deaths for kids and how everyone has a responsibility to do something. I was pretty sure the guy was drunk—or at least acting like it— so I decided that when we got to the stop sign, I was going to see what was going on. Maybe he was drunk, but then again, what if he was sick, like having a heart attack or something? I knew I had to act, but I didn’t want to get involved if I didn’t have to. Still, I made up my mind. When we pulled up to the stop sign, there happened to be a sheriff’s car parked across the road. I motioned for the officer to come over, and they quickly drove across. I got out of my car, walked over to the deputy, and said, ""The guy behind me is either sick or drunk, but he’s got a problem. He can't stay in his lane."" I told him, ""Something’s definitely wrong."" So they headed toward the guy. As soon as he saw me get out and walk to the police car, he stopped way back from the intersection, put his car in reverse, and started backing up. When the cops went to check on him, he kept backing down the road. Eventually, they caught up, and he started driving forward again. The officers made a U-turn to follow him, and now he was driving real slow and carefully. Ha ha, it was kind of funny... I don’t know if they ever caught him.",31.42,36.7,10.58,17.59,30.65,12.04,0.03,3.29,17.58,3.73,14.81,6.71,7.68,14.32,15.83,7.73,1.3,7.08,7.78,9.41,0.19,8.05,3.68,-0.39,14.37,6.67,23.1,3.63,13.92,7.9,-2.14,2.92,13.62,7.7,9.59,4.47,2.35,8.83,7.26,1.21,7.42,27.96,9.7,1.17,7.84,3.22,14.47,-2.32,0.75,13.98,4.41,-0.17,0.8,-2.09,-1.65,2.31,4.08,2.08,12.01,3.56,8.15,5.85,2.2,11.21,5.45,1.19,7.04,5.38,18.56,10.59,0.13,3.25,1.65,11.75,2.06,5.43,5.97,10.25,11.72,14.5,6.75
41,1629.83,"**About a month ago** **see** **we were going to a church league softball game** **They'd had the games all scheduled for the diamond at Homestead High School** **You know where that's at?** **Well** **we're going up Twenty-four** **and getting ready to turn there, at Ranch Eggs** **and I was slowing down** **got my turn signal on** **and as I was slowing down** **there's this guy sitting over here to the right** **coming on to Twenty-four** **Looked like he's about in his middle fifties** **And he starts creeping out onto Twenty-four** **and he's blocking off the lane** **and he's heading for the same spot that I'm going** **You know how you sit there and wait for the traffic to get by** **Right there in the median?** **This guy starts** **pulls out in the lane** **I thought you jerk** **but I hurried up** **and got in there ahead of him** **And he sits there** **and waits on** **Mean he's got Twenty-four blocked** **He's sitting there** **right in the middle of the highway** **Got it blocked** **So we went on across** **as soon as traffic cleared** **and we're headed up there towards that diamond** **and it's about maybe mile, two miles north of Twenty-four on Aboite Center** **and this guy's following us** **see, as we're going up there this hill there** **At Ranch Eggs** **We're going up this hill** **and this guy's right on my tail** **And Lisa was with me** **and she said** **That guy is right on your tail** **I looked in the mirror** **and sure enough** **he's right up there** **practically bumper to bumper** **and I'm trying to keep an eye on him** **make sure he doesn't slam into me or anything** **He starts weaving back and forth** **couldn't keep it in one lane** **Really bad news** **And all the time this is going on** **I'm thinking how drunk driving is the number one killer of kids** **and all this business** **How it everybodys responsibility** **So I was trying to make up my mind what to do** **I was pretty sure he was drunk** **at least he appeared that way** **so I figured that when we get up to this stop sign** **I'm going to go back and find out what his problem is** **cause** **I'm thinking he's drunk** **and I know I oughta do something about it** **but at the same time** **if he's sick, like maybe he's having a heart attack or something** **you know** **You gotta do something** **I'd really feel bad if I read the papers the next day** **that the guy** **some guy** **died with a heart attack** **and there I was thinking he was drunk** **And I didn't really want to get involved** **to be honest with you** **But I had made up my mind** **that I was going to** **so we pulled up to the stop** **at this sign** **and right across the road** **stopped a sheriff's car** **So I motion for him to come over** **and they whip across the road** **and I got out the car** **walked over there** **and said to this deputy** **This guy behind me is either sick or he's drunk** **but he's got a problem** **He can't keep his car on one side of the road** **And I said** **He's got a definite problem** **So they started down there** **And as soon as he sees me get out of the car** **and walk over there to the police car** **the guy stops** **way far away from the intersection** **He stops** **and he throws his car into reverse** **and starts backing up** **When the cops went down there to check him out** **he starts backing up** **going backwards down that road** **Pretty soon they catch up with him** **and he starts forward again** **and they make a U-turn in the road** **and start following him** **and he's just driving real slow** **and careful** **Haha** **it's pretty funny** **I don't know if they ever stopped him or not**",50.89,58.54,15.36,23.8,47.73,15.17,8.14,9.84,27.5,12.99,29.21,16.59,20.43,25.34,28.84,21.37,12.91,12.92,17.47,25.89,25.48,30.36,15.87,10.11,31.97,24.58,35.61,19.8,14.57,13.64,7.15,8.85,17.4,11.56,30.51,14.52,16.88,14.55,16.97,13.8,13.04,46.14,18.03,17.76,11.85,15.87,49.91,12.68,21.19,22.06,9.86,4.19,11.27,43.79,23.86,23.62,18.06,21.96,32.8,13.22,19.53,13.74,7.23,25.04,8.65,14.83,17.51,16.2,31.26,28.34,5.77,12.73,4.51,20.36,19.9,15.47,12.19,22.23,22.19,11.69,14.19
