recall_id,chars,average,text
summary_gpt4o_60_2.json,2227,0.4964,"My daughter died. She died twenty-eight years ago this month. She died at Methodist Hospital. She had an operation for appendicitis. The operation was late Saturday afternoon. Sunday morning, Victoria visited the hospital. Marie was still under ether. They used a lot of ether back then. There was a chair by the bed. Victoria asked about the chair. The nurse said they had orders to get Marie out of bed. Marie was too sick to get out of bed. The nurse insisted it was doctor's orders. Marie passed out when they tried to move her. I blame them for her blood clot. Marie was set to come home after ten days. I was waiting for a call from the hospital. I didn't have a phone. A lady from the store called me. I was told Marie was discharged. I prepared for Marie's return home. I got everything ready to welcome her. I went to the hospital to pick her up. Marie saw me from the hospital window. Marie was saying goodbye to other patients. I was told there would be an extra charge. I had to bring her girdle. I sat in the waiting area at the hospital. I prayed for another patient's recovery. I got the chills while waiting. An aide mentioned someone was in a cold sweat. The nurse asked about Marie fainting before. I was brought to Marie's room. Marie was sweating heavily on the bed. I accused them of killing her. The doctor entered the room. The doctor said they didn't know what happened. I was told to talk to Marie. I went hysterical at the hospital. Marie was only eighteen years old. My husband didn't know what happened yet. Marie died while I was there. The hospital was still calling for Marie's pickup. Rita found my situation strange. Rita came to the hospital with her husband. I rejected a doctor's offer for a shot. I knew all the nurses at the hospital. Rita was shocked by the news. I was very upset, and hysterical. Rita suffered physical pain afterwards. The pain reminded her of Marie. Marie complained about leg pain before collapsing. Marie died from a blood clot. I didn't let them touch Marie's body. I screamed on the way home. Everyone came out of their houses. I told Mike that Marie died. Mike had a heart attack. Michael had a heart attack as well. It was a shock to the family and neighborhood."
summary_gpt4o_43_1.json,2240,0.4986,"My daughter died twenty-eight years ago this month. She died at Methodist Hospital after appendicitis surgery. It was Saturday afternoon when they operated on her. Sunday morning, my oldest daughter, Victoria, went to see her. Victoria saw a chair and questioned the nurse about it. The nurse explained they needed to get her out of bed. Victoria argued she was still under ether and too sick. The nurse insisted it was the doctor's orders. They tried to get her out of bed and she passed out. I blame them for the blood clot from taking her out of bed. I was waiting for a call to pick her up after ten days. A lady from the store with a phone called me to pick her up. I prepared her clothes and told Rita to finish cooking. I went to the hospital with her coat and dress. She saw me from the window while saying goodbye to her friends. I was informed it would cost ten dollars more for her board. They also told me to bring her girdle. The nurse asked me to sit down when I arrived. I prayed for another woman with ten children at the hospital. A nurse’s aide mentioned she's going into a cold sweat. The nurse asked if she ever had fainting spells. I was worried and rushed in to see my daughter. She was sweating profusely when I saw her. I accused them of killing my daughter. The doctor said they didn't know what happened. My daughter passed away as I turned my back. She was ready to come home, and we were prepared for her. The hospital kept calling about her discharge. Rita thought I might be upset and made myself sick. Rita came to the hospital and found me in distress. I told Rita that Marie had died. Rita collapsed when she heard the news. Rita suffered leg pain and couldn’t walk properly afterwards. Marie complained of leg pain before collapsing. They later said it was a blood clot. I refused to let them touch Marie’s body. I was distraught and screamed on the way home. My husband was shocked and had a heart attack. My son, Michael, also had a heart attack that night. My sisters were waiting because Marie was to come home. I called everyone to tell them what happened. The neighborhood was shocked by the news. Annie at the store reminded me of Marie often. I always remembered Marie standing quietly at the step."
summary_gpt4o_48_3.json,2244,0.5122,"My daughter died twenty-eight years ago. She died on the thirtieth of April at Methodist Hospital. She had an operation for appendicitis. The operation was late on a Saturday afternoon. My oldest daughter Victoria visited her on Sunday morning. Marie was still under ether when Victoria saw her. The nurse said they needed to get Marie out of bed. Victoria argued that Marie was too sick. Marie passed out when they tried to get her out of bed. I blame them for the blood clot she got. I waited for a call from the hospital for her discharge. I didn't have a phone, so the store lady called me. I prepared for Marie’s arrival home. I offered her the first cup of coffee every morning. I went to the hospital to pick up Marie. Marie saw me from the windows at the hospital. I had to bring an extra ten dollars for her board. The nurse asked me to sit and wait at the hospital. I prayed for another lady in the hospital with ten children. I suddenly got chills and felt uneasy. A nurse asked if Marie ever had a fainting spell. Marie started sweating profusely. I accused the staff of killing my daughter. The assistant doctor was Dr. Montique, a lady doctor. They didn't know what happened to Marie. The nurse advised me to talk to Marie. I was hysterical and pulled my hair out. Marie died when I turned my back. My husband was waiting for Marie at home. The hospital staff was unaware of Marie’s passing initially. Rita suspected something was wrong. Rita and my son-in-law came to the hospital. A doctor tried to give me a shot, but I refused. I was distraught and accused everyone of negligence. Rita fainted upon hearing the news. Rita suffers phlebitis-like pain since Marie's death. Marie had complained about leg pain before collapsing. They suspects Marie died from a blood clot. I refused an autopsy on Marie. My neighbors heard my anguish when I returned home. My husband suffered a heart attack from the shock. My son Michael also had a heart attack that night. My sisters were waiting for news of Marie's return. James delivered the sad news to my sisters. The neighborhood was shocked by Marie's death. Annie at the store remembers Marie fondly. Marie was a quiet and pleasant girl. The loss of Marie was a profound tragedy for us."
summary_gpt4o_51_3.json,2275,0.5274,"My daughter died twenty-eight years ago. It happened on the thirtieth of the month. She died at Methodist Hospital. She had an operation for appendicitis. The operation was on a late Saturday afternoon. My oldest daughter, Victoria, visited the hospital on Sunday morning. Victoria found her sister still under ether from the operation. The nurse insisted on getting her out of bed despite her condition. My daughter passed out when they tried to get her out of bed. I believe they caused a blood clot by taking her out of bed. After ten days, she was supposed to come home. The hospital called the store to inform me she was discharged. I didn't have a phone at the time. The lady from the store called me with the message. I prepared everything for her return home. Rita was helping with the cooking. I asked Rita to make coffee and get cake. I went to pick Marie up from the hospital. Marie saw me from the hospital window. The hospital requested ten dollars for her board. They also asked me to bring her girdle. When I arrived, they told me to sit and wait. I prayed for another woman in the hospital. A nurse's aide commented I was going into a cold sweat. A nurse asked if Marie ever had a fainting spell. I was horrified upon hearing this question. I was taken to Marie's room. Marie was on the bed, sweating profusely. I accused them of killing my daughter. The doctors said they didn't know what happened. I went hysterical with grief. I was pulled away from the room. Marie passed away while I was distraught. My husband was waiting for her return home. The hospital kept calling the store for a pickup. Rita and my son-in-law went to the hospital. I was refusing any medical help due to my anger. I was taken home, still in shock. My husband had a heart attack from the news. My son Michael also had a heart attack. We informed family members about her passing. My younger sister brought a special orange for Marie. I sent my son James to tell my sisters. The news devastated my sisters and mother. The neighborhood was also shocked. Annie from the store often remembers Marie. Marie was quiet and pleasant. Our family was left grieving deeply. My daughter died so young and suddenly. Her death resulted from a blood clot. I still attribute blame to the hospital."
summary_gpt4o_53_3.json,2289,0.5387,"I lost my daughter. It's been twenty-eight years since her death. My daughter died on the thirtieth of this month. She died at Methodist Hospital. She had an operation for appendicitis. They operated late Saturday afternoon. Sunday morning, my oldest daughter visited her. My daughter was still under ether when visited. Nurses were trying to get her out of bed. I blame them for her getting a blood clot. I was waiting for a call from the hospital. A lady from the store called me about my daughter. My daughter was discharged from the hospital. I prepared clothes and coffee for her return. I went to collect my daughter from the hospital. I was worried about the chilly weather. My daughter saw me from the hospital window. I had to pay extra for her hospital board. When I arrived, I was told to sit down. I was praying for another woman in the hospital. I got chills and a nurse noticed something. The nurse asked if my daughter had fainting spells. I was taken into the room where my daughter was. My daughter was sweating profusely on the bed. I accused them of killing my daughter. A lady doctor came in to attend to my daughter. I was hysterical, pulling my hair and crying. My daughter died while getting ready to go home. My husband was waiting for her at home. The hospital was confused about my whereabouts. Rita came to the hospital worried about us. I was extremely upset and refused help. They had to restrain me due to my hysterics. I broke the news of my daughter's death to Rita. Rita collapsed upon hearing the news. Rita suffers from pain related to the incident. The hospital said a blood clot caused Marie's death. I threatened the hospital staff not to touch her. I was screaming and hysterical in the car home. Neighbors heard my screams and came outside. I told my husband Marie had died. My husband had a heart attack after the news. My son Michael also had a heart attack. Family members were anticipating Marie's return. I informed everyone about Marie's death. My son James was sent to inform my sisters. My sisters were shocked by the news. The neighborhood felt the impact of her death. The storekeeper remembers my daughter standing by the step. Marie was a quiet and pleasant girl. Remembering Marie continues to be painful. That's how I lost my daughter."
summary_gpt4o_57_2.json,2296,0.5234,"My daughter died. It will be twenty-eight years this month. She died at Methodist Hospital. She had an operation for appendicitis. The operation was on a late Saturday afternoon. My oldest daughter, Victoria, visited her on Sunday morning. Victoria saw Marie was still under ether. The nurse insisted on getting her out of bed. Marie passed out when they tried to get her up. I blame them for the blood clot she got. Marie was ready to come home after ten days. I didn't have a phone then. A lady from the store called me to pick Marie up. I was preparing for her return. I planned to surprise Marie with coffee. Every morning, I offer the first cup of coffee to her memory. I was cooking and getting things ready for her. I went to the hospital to pick Marie up. Marie saw me from the windows at the hospital. She was saying goodbye to her friends. They informed me it would cost extra for her board. I brought her girdle upon their request. The nurse asked me to sit down. I prayed for another woman in the hospital. I was praying for the mother of ten children. The nurse told me about Marie's cold sweat. They asked if Marie ever had a fainting spell. I feared they were running for my daughter. Marie was on the bed sweating heavily. I accused them of killing my daughter. The doctor and nurse tried to calm me down. Marie passed away while I was present. She was only eighteen years old. My husband was waiting at home for her. The hospital called the store about her discharge. Rita was puzzled by the delay. My son-in-law came to the hospital. I was hysterical and refused help from doctors. Rita fainted upon hearing the news. Rita suffers from pain and phlebitis since then. Marie complained of pain and couldn't see. They later said it was a blood clot. I refused to let them touch Marie's body. I was taken home screaming from the hospital. My husband and son both had heart attacks. My family was waiting for news of Marie's discharge. My younger sister brought a huge orange for Marie. I had to inform my family of Marie's death. I sent my son James to inform my sisters. My sisters were shocked by the news. The neighborhood was affected by the tragedy. Annie at the store often brings up Marie's memory. Marie was quiet, pleasant, and very good. Marie's death was a profound loss."
summary_gpt4o_49_2.json,2308,0.5113,"I lost my daughter. It has been nearly twenty-eight years since her passing. She died at Methodist Hospital. She had surgery for appendicitis. The surgery took place late Saturday afternoon. My oldest daughter, Victoria, visited her Sunday morning. Victoria found her still under ether. A nurse insisted on getting her out of bed. Victoria was concerned her sister was too sick. The nurse followed the doctor's orders regardless. They took her out of bed, and she passed out. I believe they caused her blood clot by moving her. I awaited the call to bring her home after ten days. I didn't have a phone and relied on the store's phone. The store lady called me with hospital updates. They discharged Marie, and I prepared to fetch her. I prepared coffee, knowing how she loved it. I asked my other daughter, Rita, to finish cooking. I told her to get some cake from the bakery. I set out with her clothes, eager to bring her home. Marie saw me from the hospital window. They informed me there were additional costs for her stay. A nurse asked me to sit, and I prayed for another patient. I noticed myself getting chills while waiting. The nurse later asked about Marie's health history. I feared they were struggling with my daughter. I entered and found Marie in distress on the bed. I accused them of harming my daughter. A lady doctor was present and tried to explain. They couldn't explain what happened to Marie. I was hysterical and blamed the hospital. Marie died while they looked for help. They originally expected her to return home. My family waited for Marie with anticipation. The hospital couldn't reach us due to communication issues. My daughter Rita and son-in-law came to investigate. I was too upset to cooperate with the staff. The news of Marie's death devastated my family. Rita suffered long-term pain after that day. We suspect a blood clot caused Marie's death. I refused to allow an autopsy on Marie. The news reached family and neighbors quickly. My husband and son had heart attacks from the shock. My two sisters were in disbelief over the news. They expected Marie to return home that day. I eventually informed all the family members. The neighborhood remembered Marie fondly. Marie's quiet and kind nature was recalled fondly. Marie's passing was a devastating blow to us all."
summary_gpt4o_57_1.json,2318,0.5059,I remember my daughter died. It will be twenty-eight years this month. She died on the thirtieth of the month. She passed away at Methodist Hospital. She underwent an operation for appendicitis. The surgery happened late Saturday afternoon. Victoria visited her on Sunday morning. Victoria found her still under ether. A nurse insisted on getting her out of bed. Victoria opposed as she was too sick. The doctor ordered to move her despite her condition. They attempted to get her out and she passed out. I blame them for the blood clot caused by taking her out of bed. I was waiting for a call regarding her discharge. The store lady called me about Marie's discharge. I had everything ready to pick her up. I asked Rita to finish cooking. I instructed to put a pot of coffee on. I made preparations to bring Marie home. Marie saw me from the windows as I arrived. I was informed of a ten-dollar board fee. I brought her girdle as requested. I went to the hospital to pick up Marie. A nurse asked me to sit and wait. I was praying for another woman in bad shape. I felt chills thinking about Marie's health. A nurse admitted Marie was in a cold sweat. They asked if Marie had fainted before. I rushed into the room finding Marie in bed. Marie was sweating heavily in bed. I accused the staff of killing my daughter. The doctors were trying to save her. Dr. Schwartz and his assistant were present. I screamed at them for not knowing what happened. The nurse asked me to talk to Marie. I turned my back and Marie passed away. Marie was ready to go home. Her father was waiting for her at home. The hospital kept calling about her discharge. Rita suspected I got sick from stress. Rita and her husband came to the hospital. I was hysterical in the hospital hallway. A doctor attempted to sedate me. I refused any treatment from the staff. Rita found me in a distressed state. I informed Rita we lost Marie. Rita collapsed when she heard the news. Rita suffers from leg pain similar to phlebitis. Marie had pain in her leg before collapsing. Doctors said a blood clot caused her death. I threatened the hospital about touching her. I left the hospital in distress. Neighbors gathered from hearing my screams. I informed my husband Marie had died. My husband suffered a heart attack. My son also collapsed from the shock.
summary_gpt4o_48_1.json,2319,0.5073,"I lost my daughter.  It will be twenty-eight years since she died.  She died on the thirtieth of the month.  She passed away at Methodist Hospital.  She had an operation for appendicitis.  The operation happened on a late Saturday afternoon.  Sunday, my daughter Victoria visited her in the hospital.  Victoria found my daughter still under ether.  A nurse insisted on getting her out of bed.  Victoria questioned moving her while under ether.  The nurse cited doctor's orders for moving my daughter.  They attempted getting her out of bed, but she fainted.  I never knew if they knew about her condition.  I blame them for a blood clot from moving her.  She was walking around ready to come home after ten days.  I awaited a call from the hospital for her discharge.  A lady from the store informed me of the call.  I didn't have a phone back then.  I had everything prepared for my daughter's return.  Rita helped finish the cooking while I went to get her.  Marie saw me from a window as she was leaving.  A phone call added ten more dollars for her board cost.  They wanted her to wear a girdle before leaving.  I arrived at the hospital to take Marie home.  A nurse asked me to wait and sit down.  I started praying for another patient with many children.  I was getting cold and a little nurse noticed.  I got called into the room because Marie fainted.  My daughter was in a cold sweat on the bed.  They didn't know why Marie had collapsed.  I accused them of killing my daughter.  Dr. Montique tried calming me; she was Dr. Schwartz's assistant.  I went hysterical when she passed away.  Marie was only eighteen years old.  My husband waited at home eager for her return.  He didn't know she had died.  People from the office kept calling, asking for Marie.  Rita got concerned and came to the hospital.  Rita saw my state and learned Marie had died.  Rita fainted upon hearing the news.  Rita suffered pain after her sister's death.  Marie had complained of leg pain before collapsing.  Doctors suspected a blood clot caused her death.  I refused to let them touch or examine her post-mortem.  I was hysterical on the way home.  My husband had a heart attack after hearing.  My son Michael also had a heart attack that night.  My family was in shock hearing the news.  The neighborhood remembered Marie fondly."
summary_gpt4o_51_1.json,2347,0.5223,My daughter died twenty-eight years ago. My daughter died at Methodist Hospital. My daughter had an operation for appendicitis. Victoria went to see my daughter after the operation. The nurse wanted to get my daughter out of bed. My daughter passed out when taken out of bed. I blame the hospital for my daughter's blood clot. I was waiting for the call to bring my daughter home. I didn't have a phone at the time. I prepared clothes and coffee for my daughter's return. My husband was working in the yard when I left. I went to pick my daughter up from the hospital. I prayed for another lady while waiting at the hospital. I was told my daughter had a fainting spell. I went into the room and saw sweat pouring from her. I accused the hospital staff of killing my daughter. I was hysterical when my daughter passed away. My husband was waiting for her return at home. The hospital kept calling about my daughter. Rita assumed I got upset and made myself sick. Rita and my son-in-law came looking for me. A doctor wanted to give me a shot to calm me. I refused medical assistance and was extremely upset. Rita fainted when she heard the news. Rita has suffered from leg pain since that day. A girl walking with Marie heard her complain of pain. Marie collapsed and later was said to have a blood clot. I refused to let them touch my daughter after her death. I was screaming in the car on the way home. My husband was shocked at home and had a heart attack. My son Michael also had a heart attack that night. My sisters were waiting for the call about Marie. My sister brought a large orange for Marie. I called everyone to inform them of Marie's death. I sent my son James to tell my sisters the news. My son James cried when he shared the news. The neighborhood was shocked by Marie's death. Annie at the store remembers Marie fondly. Marie was a quiet and pleasant girl. I hold the hospital responsible for her demise. My family was left devastated. My brother-in-law was an undertaker. My family gathered and mourned together. Marie was just eighteen years old when she died. The operation was supposed to be routine. My daughter's death deeply affected my health. Rita's leg pain reminds us of Marie's death. The family's grief was immense and lasting. Marie was loved by everyone who knew her. I relive the tragedy every day in small ways.
summary_gpt4o_58_1.json,2354,0.516,"My daughter died. It'll be twenty-eight years this month. She died at Methodist Hospital. She had an operation for appendicitis. The operation was late Saturday afternoon. Sunday morning, my daughter Victoria visited her. She was still under ether. Victoria questioned a nurse about a chair. The nurse said they had to get her out of bed. Victoria protested that she was still under ether. The nurse said it was the doctor's orders. They tried to get her out of bed. She passed out and they put her back in bed. I blame them for the blood clot. Ten days later, she was walking to come home. I was waiting for the call from the hospital. I didn't have a phone. The lady from the store called me. She said Marie was discharged. I had all the clothes laid out. Rita was cooking when I got the call. I asked Rita to finish cooking. I told her to put on a pot of coffee. I went to pick up Marie from the hospital. Marie saw me from the window. They told me on the phone about extra board charges. They told me to bring Marie's girdle. I went to the hospital with her things. The nurse asked me to sit down. I prayed for another lady in the hospital. I started getting chills. The aide mentioned a cold sweat. The nurse asked if Marie ever fainted. I realized they were running for my daughter. I went into the room where Marie was. She had sweat pouring from her. I accused them of killing my daughter. The doctor came and said they didn't know what happened. The nurse asked me to talk to Marie. I was hysterical and screamed. Marie passed away just as I turned my back. I had her clothes ready for her to come home. My husband was waiting for her. The hospital kept calling. People tried to reach us at the store. Rita came to the hospital with my son-in-law. I was in the hallway, all pulled apart. I refused a shot from the doctor. I was banging my head against the wall. They brought me to the office. I told Rita that Marie died. Rita collapsed from the shock. Rita gets pains in her leg like phlebitis. Marie said she had a pain in her leg. Later, they said it was a blood clot. I wouldn't let them touch Marie's body. I screamed on the way home. My neighbors heard the screams. I told my husband Marie died. He had a heart attack from the shock. My son Michael also had a heart attack. I informed my sisters about Marie. The neighborhood was in shock."
summary_gpt4o_51_2.json,2360,0.4926,"My daughter Marie died. It has been twenty-eight years since she passed. Marie died at Methodist Hospital. Marie had an operation for appendicitis. The operation was late on a Saturday afternoon. Marie was still under ether when Victoria visited. A nurse suggested getting Marie out of bed. I blame the staff for causing a blood clot. Marie was scheduled to come home after ten days. The hospital called a store to inform me Marie was discharged. I prepared to pick Marie up from the hospital. I told Rita to finish cooking and make coffee. Marie looked forward to her first cup of coffee. I headed to the hospital with Marie's clothes. I crossed Wolf Street where Marie saw me from the window. Marie was saying goodbye to her friends. The hospital charged ten dollars more for her board. I was instructed to bring Marie’s girdle. The hospital staff told me to sit and wait. I prayed for another woman in the hospital. I suddenly felt a cold sweat and chills. A nurse asked if Marie had fainting spells before. I was afraid they were running for Marie. Marie had beads of sweat on her forehead. I accused the staff of killing my daughter. The doctor and nurse tried to reassure me. Marie passed away while I was in the room. Marie was only eighteen years old. My husband waited for Marie to come home. Marie’s discharge caused confusion at the hospital office. Rita realized something was wrong and came to the hospital. I was in shock and hysterical at the hospital. Marie’s death impacted Rita physically and emotionally. Doctors later said Marie died from a blood clot. I was adamant that the hospital not touch Marie’s body. I screamed and was in distress as we drove home. Neighbors heard my screams as I returned home. I informed my husband Mike about Marie’s death. Mike had a heart attack from the shock. My son Michael also collapsed from the news. My sisters and family were waiting for Marie’s return. I sent my son James to inform my sisters. My son James delivered the tragic news to my sisters. The family was shocked and devastated by Marie’s death. The neighborhood remembered Marie fondly. Annie at the store always recalls seeing Marie. Marie was quiet, pleasant, and well-loved. Marie’s death remains a painful memory. I continue to remember Marie each day. The loss of Marie deeply affected my family. Our lives changed forever on that day."
summary_gpt4o_54_3.json,2365,0.5054,"My daughter Marie died. It happened twenty-eight years ago. She died on the thirtieth of this month. Marie died at Methodist Hospital. She had an operation for appendicitis. They operated late on a Saturday. Victoria visited Marie on Sunday morning. Marie was still under ether during the visit. There was a chair to help her out of bed. Victoria questioned the nurse about the chair. The nurse said removing her was the doctor's order. Marie passed out when they tried to get her out of bed. I blame them for the blood clot that formed. I waited for the hospital's call to bring her home. The call came at a quarter to five. I prepared coffee and cake for her return. The first cup of coffee in the morning was for her. I headed to the hospital to pick her up. I had Marie's coat and dress ready. Marie saw me from the window saying bye to friends. The hospital informed it would cost ten dollars more. I was told Marie needed her girdle. Upon arrival, the nurse told me to sit down. I prayed for another patient's recovery. I began to feel cold and clammy in the hallway. The nurse asked about Marie fainting in the past. I realized something terrible was happening. I saw Marie sweating profusely on the bed. I accused them of killing my daughter. Dr. Schwartz had operated but Dr. Montique was present. The nurse told me to talk to my dying daughter. I became hysterical with grief. Marie passed away while preparing to go home. My husband anxiously waited for Marie. The hospital repeatedly called the store for me. Rita came with my son-in-law, concerned. In the hospital, I was hysterical and refused tranquillizers. Rita collapsed upon hearing Marie died. Her collapse caused her physical pain that persists. Marie mentioned leg pain before collapsing. They later said Marie died from a blood clot. I threatened them against performing an autopsy. I screamed continuously on the way home. Neighbors heard my screams and were alarmed. My husband had a heart attack from the shock. My son also suffered a heart attack. My sisters were waiting for news at home. They brought an orange for Marie's welcome. I sent James to inform my aunts of Marie's death. James delivered the sad news to my sisters. Everyone was in shock from the tragedy. Annie always remembers Marie fondly. Marie was quiet, pleasant, and very good. Marie's loss was deeply felt by everyone."
summary_gpt4o_60_1.json,2387,0.5247,"My daughter died. It will be twenty-eight years this month. She died on the thirtieth of this month. She died at Methodist Hospital. She had an operation for appendicitis. It was late Saturday afternoon when they operated. Sunday morning, Victoria went to see her. She was still under ether. A nurse told Victoria they needed to get her out of bed. Victoria objected because she was still under ether. They tried to get her out of bed anyway. She passed out and had to be put back in bed. I blame them for the blood clot she got. I was waiting for the call from the hospital. I didn't have a phone at the time. The store lady called me to pick up Marie. I had all the clothes laid out on the table. I told Rita to finish cooking. I planned to bring coffee and cake for Marie. I went to pick up Marie myself. Marie saw me from the windows as I arrived. She was with the girls saying goodbye. They told me on the phone it would be ten dollars more for her board. They instructed me to bring her girdle. When I arrived, the nurse told me to sit down. I prayed for another woman in the hospital. The nurse asked if Marie had ever fainted. They brought me into the room where Marie was. I saw Marie sweating heavily on the bed. I accused them of killing my daughter. The doctor said they didn't know what happened. I screamed as Marie died. I had the clothes ready for her to come home. My husband was waiting for her at home. The hospital kept calling, not knowing what happened. Rita was confused about my absence. They came back to the hospital to find us. I was in the hallway, hysterical. They attempted to calm me down. I resisted their assistance. Rita came and saw my distraught state. I told Rita that Marie died. Rita collapsed in shock. Rita's leg suffered since Marie's death. They diagnosed Marie's death as a blood clot. I refused to let them touch Marie's body. I screamed in the car going home. People came out of their doors hearing me. My husband didn't understand at first. I told him Marie died. My husband had a heart attack. My son Michael also had a heart attack. My sisters were waiting for the call. They brought an orange for Marie. I informed everybody about Marie's death. I sent my son James to tell my aunts. James delivered the sad news to my family. The news shocked the neighborhood. Annie at the store remembers seeing Marie. Marie was a quiet and good girl."
summary_gpt4o_56_2.json,2415,0.5039,"I lost my daughter 28 years ago. She passed away on April 30th. She was admitted to Methodist Hospital. She underwent an appendicitis operation. It was a late Saturday operation. Victoria, my oldest daughter, visited her on Sunday. She was still under ether anesthesia. Victoria questioned the presence of a chair. The nurse explained it was for getting her out of bed. She still seemed too sick to move. The nurse insisted it was the doctor's orders. They attempted to get her out of bed. She fainted and was returned to bed. I blame them for causing a blood clot. She was due to be discharged after ten days. I anticipated a call from the hospital. A lady from the store notified me of her discharge. I had prepared her clothes at home. I left Rita to finish cooking and prepare coffee. Marie loved having coffee in the morning. I set out to pick Marie up from the hospital. I carried her clothes with me to the hospital. From the window, Marie saw me approaching. She was with friends saying her goodbyes. The hospital informed me of extra charges for her stay. They reminded me to bring her girdle. When I arrived, the nurse seated me in the waiting area. While waiting, I prayed for another patient. A nurse's aide retrieved blankets. I began feeling cold and was sweating. The nurse inquired about Marie's past fainting spells. I panicked, worried they were running for Marie. I entered to find Marie in distress. Marie was sweating profusely in bed. I accused them of harming her. A female doctor came to address the situation. They claimed they didn't know what happened. I was distraught and felt hysterical. Marie died as I turned away. My husband was unaware and waiting for her. The hospital kept calling for Marie's pickup. Rita speculated I was unwell from stress. Rita and my son-in-law went to find me. I was in the main hallway in distress. Doctors tried to calm me, but I resisted. Rita was shocked to see my condition. I informed Rita of Marie's death. Rita collapsed upon hearing the news. Her leg hardened, causing ongoing pain. They later suggested a blood clot caused Marie's death. I refused an autopsy fearing they would harm her. I was inconsolable and caused a scene. My husband had a heart attack from the news. My son Michael also had a heart attack. Family members converged upon hearing the news. Neighbors recognized Marie's frequent presence. Marie was remembered as quiet and good."
summary_gpt4o_56_3.json,2446,0.5028,"My daughter died twenty-eight years ago. She died at Methodist Hospital after an appendicitis operation. Victoria visited her in the hospital after surgery. Victoria questioned the nurse about a chair in the room. The nurse explained it was for getting her out of bed. They tried to get her out of bed against my daughter’s condition. My daughter passed out while being moved. I blame the hospital for her blood clot. I waited for a call to pick her up after ten days. A store lady called me about her discharge. I prepared her clothes and coffee for her return. My daughter saw me through the hospital window. I needed to pay extra for her hospital board. A nurse asked me to sit while I waited for her. I prayed for another lady having surgery. I got chills waiting for my daughter. A nurse asked about my daughter's health history. I feared the hospital was worried about my daughter. My daughter was sweating badly when I saw her. I accused the staff of harming my daughter. Doctors tried to calm me down during the crisis. The assistant doctor, Dr. Montique, could not explain. My daughter was only eighteen years old. She passed away while getting ready to come home. My husband was waiting at home for her. The hospital continued calling for me to pick her up. Rita noticed something was wrong when I did not return. I had a heart condition worsened by stress. Rita and her husband came to the hospital. Doctors wanted to give me a shot to calm me. Hospital staff were familiar with me from previous visits. I refused medical help and was hysterical. Rita collapsed hearing about Marie’s death. Rita suffers physical pain since Marie's death. Marie collapsed saying her leg hurt. Marie mentioned not being able to see. They later said Marie had a blood clot. I threatened the hospital against interfering with Marie. I was screaming on the way home. Neighbors heard my distress and came out. I informed my husband about Marie’s death. Mike, my husband, had a heart attack from the shock. My son Michael also had a heart attack that night. My sisters waited for news of Marie's return. We had expected Marie to come home that day. My young son delivered the tragic news to my sisters. My sisters and mother were shocked by Marie’s death. The entire neighborhood was shocked. Annie at the store often reminds me of Marie. Marie was a quiet and pleasant girl. The events keep replaying in my mind. I remember Marie fondly and miss her dearly."
summary_gpt4o_55_1.json,2677,0.5048,"I lost my daughter twenty-eight years ago this month. She died at Methodist Hospital after an appendicitis operation. She was operated on late Saturday afternoon. My oldest daughter, Victoria, visited her on Sunday morning. Victoria found her still under ether after the operation. The nurse insisted on getting her out of bed. Victoria protested that she was too sick to be moved. The nurse followed the doctor's orders and moved her. Moving her likely caused a blood clot, in my opinion. She was supposed to come home after ten days in the hospital. I prepared everything to bring her home. A lady from the store called saying she was discharged. I told my other daughter, Rita, to finish cooking. I planned to pick Marie up and serve her coffee and cake. I arrived at the hospital with Marie's clothes prepared. The nurse asked me to sit down, suggesting a problem. I prayed for another patient who had a serious operation. A nurse mentioned Marie was going into a cold sweat. I feared something happened to my daughter, Marie. When I approached Marie, she was sweating profusely. I accused the hospital staff of killing her. The lady doctor, Dr. Montique, was involved in the operation. I begged for answers about what happened to Marie. I became hysterical, unable to cope with the situation. Marie was only eighteen and a beautiful girl. Marie passed away just as I turned my back. I had been ready to bring her home. My husband waited at home for Marie. The hospital kept calling for her discharge. My family was confused about my whereabouts. Rita thought I might be sick from worry. Rita and my son-in-law came to the hospital. I was in the hospital office, distraught and hysterical. They tried to give me a shot to calm me. I rejected any medical help from hospital staff. I banged my head against the wall in grief. Rita fainted when she learned Marie had died. Rita suffered long-term effects akin to phlebitis. Marie felt a leg pain and couldn't see before collapsing. The cause of death was later determined as a blood clot. I forbade the hospital from touching Marie's body. I returned home in complete distress and hysteria. Neighbors were alerted by my screams. I informed my husband about Marie's death. My husband had a heart attack from the news. My son Michael also collapsed from a heart attack. My sisters waited for Marie's homecoming call. Jamie delivered the news of Marie's death to my sisters. My family and neighborhood were shocked by the loss. Annie from the store recalled memories of Marie. Marie was a quiet, pleasant, and good girl. The neighborhood frequently reminisces about Marie. The incident left a lasting impact on everyone involved."
